# BEAST v1.6.1, Build r3651
# Generated Sun Nov 08 18:54:00 EST 2015 [seed=1447026808856]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(Felis/Lynx/Puma)	tmrca(Lion/Leopard)	tmrca(untitled3)	yule.birthRate	kappa	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	speciation
551400	-8127.047157717309	-27.17041593431195	-8099.876741782998	24.133430933729024	6.072141478413767	3.02283817792935	6.072141478413767	0.1331814291076123	1.9253143188666493	0.42232547312282687	0.031014460779800346	0.02925491724064484	0.03141685133003601	0.021247238296200323	-0.12445198125255079	-8099.876741782998	-23.617385835116938
551600	-8128.290306858132	-26.493619390962042	-8101.79668746717	24.133430933729024	5.7868060025035675	3.0590754056707614	5.7868060025035675	0.04035797727175244	1.9253143188666493	0.42232547312282687	0.02967578460493432	0.02925491724064484	0.030038765484091654	0.022621223919912906	-0.6225403829826828	-8101.79668746717	-22.774619184977414
551800	-8129.899631122383	-29.136892979240656	-8100.762738143142	33.47289783365545	7.795755322650109	4.005806006683777	8.022086125542613	0.10400395597174407	1.9253143188666493	0.42232547312282687	0.02111799445322268	0.015292451367151608	0.02104413387195044	0.016144292315423945	-0.4458338543778019	-8100.762738143142	-26.01046391918213
552000	-8130.63203251337	-30.090621655763997	-8100.541410857606	29.504141478784575	6.577994772733561	4.21806288870646	7.622438655117107	0.1391729713894337	1.9253143188666493	0.42232547312282687	0.022614257158219537	0.058941160606394385	0.022539988093419748	0.05072199272832187	0.17690618326660004	-8100.541410857606	-26.782068185338417
552200	-8127.645965333128	-26.508084224664206	-8101.137881108463	27.46634722932277	7.710621720228706	4.153359416604397	7.710621720228706	0.05793101749764611	1.9253143188666493	0.42232547312282687	0.024025948242290405	0.08025189136143075	0.023384219939632998	0.05663588391633639	-0.24014331404038863	-8101.137881108463	-23.16641561818246
552400	-8130.8232725006055	-28.497472376910302	-8102.325800123695	25.408470277860037	6.087777063503792	4.465062520418565	7.103330354341512	0.1262685199325759	1.9253143188666493	0.42232547312282687	0.0260800200926694	0.07164870909283541	0.025935558244900427	0.06362399126366143	-0.24918134203600006	-8102.325800123695	-24.794976076933175
552600	-8130.441328169748	-29.414975183866392	-8101.026352985881	28.166214541975595	6.408864863981582	3.1544001405383777	6.408864863981582	0.1464673508780582	1.9253143188666493	0.42232547312282687	0.02969952475401385	0.017388039187941916	0.029869260962726945	0.015090493817160575	0.23652237554012098	-8101.026352985881	-26.138464479513054
552800	-8131.173298843198	-28.800434420580046	-8102.372864422618	28.297505005568958	6.6288467470377315	3.595880991912631	6.6288467470377315	0.1332440310283111	1.9253143188666493	0.42232547312282687	0.028865708377045236	0.016952556554053994	0.02867145102624604	0.013299739588153609	0.21665725766321267	-8102.372864422618	-25.73838938163844
553000	-8124.306376227507	-25.5391574410219	-8098.767218786485	22.705247029291947	5.824487467725864	3.6940616235694375	6.341950846764977	0.08025267768009907	1.9253143188666493	0.42232547312282687	0.028865708377045236	0.08682311735394735	0.02944735892414223	0.0685120973846552	-0.4468617931299303	-8098.767218786485	-21.87264060949075
553200	-8124.74662714425	-26.194094317940294	-8098.552532826309	21.885576340028855	5.59360400515695	3.4231543591567837	6.060771755610969	0.11245488027504916	1.9253143188666493	0.42232547312282687	0.030443781484051538	0.08682311735394735	0.03002673153289037	0.05730285372603689	0.5503558358439329	-8098.552532826309	-22.308047420411803
553400	-8126.259699231286	-26.10405131570065	-8100.155647915585	21.870801917904323	5.542177724568061	3.4231543591567837	5.820591492817271	0.11245488027504916	1.9253143188666493	0.42232547312282687	0.030478829078023656	0.07148983155344699	0.030688344931818413	0.04865576267058208	0.09558060760937481	-8100.155647915585	-22.220015311307968
553600	-8128.095286122827	-26.114985297071886	-8101.980300825755	23.90035450438325	5.144422771708397	2.9307229974970577	5.791232621385892	0.08474257479496095	1.9253143188666493	0.42232547312282687	0.032095444911772526	0.011545274634443927	0.03197700959840969	0.011828041007140959	-0.430547894707178	-8101.980300825755	-21.779695463906595
553800	-8125.3761872247105	-25.789769529772258	-8099.586417694938	22.4810340087169	5.406449312928487	2.8478591884745326	5.685254542124986	0.08474257479496095	1.9253143188666493	0.42232547312282687	0.03302932213029002	0.0339829736266654	0.033041487316953576	0.024605983206446237	0.040606306107523506	-8099.586417694938	-21.59029368692709
554000	-8123.238842669527	-26.057238585696716	-8097.18160408383	22.518016368498177	5.327354216056801	3.3363743843237685	6.156279415737702	0.09051299100556198	2.1626289562405474	0.42232547312282687	0.03095165367055626	0.09206667345614387	0.031293012222885705	0.08392304397179237	0.3279956705191878	-8097.18160408383	-21.790573345549014
554200	-8124.470766637979	-26.789891891728644	-8097.68087474625	29.066408509150335	6.883032985858074	3.7734321977151084	6.883032985858074	0.08663555338457134	2.1626289562405474	0.42232547312282687	0.029506388421122104	0.09567685204252979	0.028945744943149096	0.11002464224248266	-0.0568350842406862	-8097.68087474625	-23.45661994960288
554400	-8124.303078659364	-26.108913733328702	-8098.194164926035	24.333442483609982	6.295029767190182	3.795013740971861	6.860049688077965	0.08663555338457134	2.1626289562405474	0.42232547312282687	0.02678056698898137	0.07600277748589981	0.02677704080723553	0.04858138914827939	0.02687078429205884	-8098.194164926035	-22.655070254459613
554600	-8132.52250100945	-28.04802969725809	-8104.474471312192	32.8783310952236	7.95184888568987	3.881968482077916	7.96639426562083	0.08663555338457134	2.1626289562405474	0.42232547312282687	0.02520540251340989	0.07600277748589981	0.024473290125042964	0.040719444805607304	0.14402823403468296	-8104.474471312192	-24.60863306016084
554800	-8127.207539379635	-26.998856131083077	-8100.208683248552	14.196790892143552	3.8801719394069547	1.9099615541998247	3.8801719394069547	0.1469650236189108	2.2856759265470115	0.42232547312282687	0.05081675373902802	0.07600277748589981	0.04909627808414139	0.04808583866438445	-0.28583596399494976	-8100.208683248552	-19.32083276832426
555000	-8129.529827576518	-28.431770276738007	-8101.09805729978	12.42816996448224	3.351776745514935	1.7669015646955204	3.351776745514935	0.06214210543268212	2.2856759265470115	0.42232547312282687	0.058522875311654746	0.07600277748589981	0.057084964515191516	0.059349853172316384	-0.25544181827642876	-8101.09805729978	-19.49999204297906
555200	-8126.0477187442175	-25.50417392212086	-8100.543544822097	18.72133799085182	5.645708231311888	2.687443217988484	5.645708231311888	0.059399335992627776	2.2856759265470115	0.42232547312282687	0.038373839866426125	0.03167315596707304	0.038567250977511104	0.024102762546197008	-0.0016051969701981672	-8100.543544822097	-21.240005609889746
555400	-8125.973987882301	-25.935216564342696	-8100.038771317958	21.292674879172427	5.842802326791997	2.9920301376232965	5.842802326791997	0.10289175655362183	2.2856759265470115	0.42232547312282687	0.03082885166872756	0.036777199080387596	0.031332265783902906	0.02919967375273915	-0.351528430404035	-8100.038771317958	-22.04872257197998
555600	-8126.127139431906	-25.460344084386954	-8100.666795347519	19.327635063838482	5.698544115131613	3.27953150088673	5.974957187727178	0.10289175655362183	2.2856759265470115	0.42232547312282687	0.0295824572912676	0.06985279455191236	0.029219418650346655	0.049569635117297575	-0.3446410383140238	-8100.666795347519	-21.51939184083631
555800	-8125.2452161075125	-26.596750721923783	-8098.648465385589	25.69713607853913	6.382290974658894	3.762167774243605	6.931072334208935	0.09240378457300556	2.2856759265470115	0.42232547312282687	0.02503908139601978	0.06985279455191236	0.024721915034927048	0.039209430312330144	0.031779897915702925	-8098.648465385589	-23.15316208416104
556000	-8126.61452448382	-27.71801709071154	-8098.896507393109	26.025619248230516	5.9158756175642715	3.287679139988103	6.056918058501203	0.10294282553610054	2.2856759265470115	0.42232547312282687	0.03046067844986588	0.24526709735909022	0.02937920626380272	0.1553420412070397	-0.4088810686948054	-8098.896507393109	-23.411827343809765
556200	-8127.717257035229	-27.37389604667826	-8100.343360988551	27.86452282179722	6.51954595735464	3.9243049043366707	6.655221652572419	0.0870552581976601	2.2856759265470115	0.42232547312282687	0.027722267267518846	0.10609139455599834	0.02642398754103175	0.06410221012082921	-0.6356904862265395	-8100.343360988551	-23.855345475633992
556400	-8127.738087288301	-27.268187964099553	-8100.469899324202	24.94587927906826	5.168886501376253	2.757428026873788	5.168886501376253	0.0870552581976601	2.2856759265470115	0.42232547312282687	0.03677544154453558	0.11473008785043862	0.03460340029495319	0.05925875810772665	0.5716114363869678	-8100.469899324202	-22.36890864524809
556600	-8124.7734833084905	-26.443396139603202	-8098.330087168887	23.883706663772973	5.712483023003953	2.757428026873788	5.712483023003953	0.05452515419901862	2.1784137849642944	0.42232547312282687	0.03754651572803296	0.1534770494966675	0.03649372447307867	0.1376989141250698	0.2836015091028378	-8098.330087168887	-21.972236225475953
556800	-8129.469000899681	-25.875115029889812	-8103.593885869792	23.422608330932484	6.781543728030097	3.360913744966055	6.781543728030097	0.0633397078418503	2.1784137849642944	0.42232547312282687	0.031314188559453726	0.16586916405166222	0.03112067151767566	0.09627767945374711	-0.2788749038192101	-8103.593885869792	-22.25042529079629
557000	-8127.713184318007	-27.769710248099273	-8099.943474069907	24.323209648212313	6.833922486418294	3.8471818272703553	6.833922486418294	0.025552942255680815	2.1784137849642944	0.42232547312282687	0.028660418112660537	0.11803535266078494	0.029350527328285376	0.06492461604672775	-0.3761709638007087	-8099.943474069907	-24.34935641121854
557200	-8125.040878090042	-26.495646158214445	-8098.545231931827	27.38769855496317	5.915406975020815	3.6067406271134987	6.833922486418294	0.06322411733875727	2.1784137849642944	0.42232547312282687	0.028660418112660537	0.08560463368531117	0.028238326087275518	0.049747927275477395	-0.3980855576403175	-8098.545231931827	-22.78906939824722
557400	-8123.856967639307	-26.79853196044435	-8097.058435678863	27.38769855496317	6.208475104321931	3.753940705005487	6.651692380350884	0.057191433618976974	2.1784137849642944	0.42232547312282687	0.028660418112660537	0.20352718663331829	0.025655942944443576	0.13004290456091003	0.22740652103051878	-8097.058435678863	-22.915885009532555
557600	-8124.689865867454	-27.118943066943554	-8097.57092280051	27.48591418557498	6.110495482170325	3.753940705005487	6.651692380350884	0.038026862912443664	2.1784137849642944	0.42232547312282687	0.028660418112660537	0.14370119095102823	0.02697104928338383	0.0906106043895227	0.3462110524600777	-8097.57092280051	-23.363303159791784
557800	-8124.251288535859	-26.55271243114045	-8097.698576104719	28.861544185483563	6.894513155878356	3.4673614108341213	6.894513155878356	0.06360528392620404	2.1784137849642944	0.42232547312282687	0.027306006942381392	0.13026417771152154	0.02493867806866594	0.07443085349488568	-0.1367750343520455	-8097.698576104719	-23.083423550488863
558000	-8125.028938209237	-26.817404523295536	-8098.2115336859415	30.212398567684243	7.087201689642359	3.6317097798532654	7.282683306807213	0.04514826279179987	2.1784137849642944	0.42232547312282687	0.02693087025238273	0.09632111876243465	0.024906385226116233	0.0791173811231478	-0.04345645030810635	-8098.2115336859415	-23.491934979643716
558200	-8126.199292331887	-26.296142803436954	-8099.90314952845	28.95298905641903	6.898788588050516	3.1961459941356396	6.898788588050516	0.05592873302423877	2.1784137849642944	0.42232547312282687	0.030481107869392073	0.02368355016874051	0.030425044205856778	0.016475887986778695	0.18601917983595587	-8099.90314952845	-23.051672697194476
558400	-8125.249552411351	-26.976510342655246	-8098.273042068696	27.108160305579563	7.751618621552432	3.792845841406346	7.751618621552432	0.03505494943302921	2.1784137849642944	0.42232547312282687	0.0257023355648619	0.045134016031119675	0.025055345416367152	0.033339857380956156	-0.4097800258232503	-8098.273042068696	-23.708952701639134
558600	-8124.111519954075	-26.686983272194976	-8097.42453668188	26.95670948842408	6.905184586023005	3.792845841406346	7.18313519588825	0.03505494943302921	2.1784137849642944	0.42232547312282687	0.026338908381494153	0.012252789779110184	0.026214132358829353	0.006405638495464082	-0.4268427983944088	-8097.42453668188	-23.599711389000074
558800	-8125.996105311299	-27.124914504862605	-8098.871190806437	31.008867245744945	7.263202212966103	4.112187512173853	7.263202212966103	0.03505494943302921	2.1784137849642944	0.42232547312282687	0.023860429217920694	0.012252789779110184	0.023907832327448558	0.010651705116862469	0.18286173882320259	-8098.871190806437	-23.98303147695019
559000	-8127.688088846255	-28.744140410218606	-8098.943948436036	30.245852554503706	6.839632831019204	4.112187512173853	7.057555506060238	0.11755600962352912	2.1784137849642944	0.42232547312282687	0.023781244803901435	0.02017967256443682	0.023667664155787093	0.014048147575351316	-0.16866579000515813	-8098.943948436036	-25.555900761155897
559200	-8126.234040887651	-28.262737564322283	-8097.971303323328	28.38283404452818	7.149544460708102	3.8254114130255825	7.149544460708102	0.11755600962352912	2.1784137849642944	0.42232547312282687	0.024560177315460882	0.022787949027700215	0.024354109618292406	0.016966271112499483	0.043779812309949984	-8097.971303323328	-25.157429511975046
559400	-8124.46101079463	-27.35787483698896	-8097.103135957641	26.556067868204497	6.434670468209031	4.053564124084048	7.114834053273262	0.10679690017355167	2.1784137849642944	0.42232547312282687	0.0269526351144564	0.02292682737043327	0.026562305756668132	0.020634858492389635	-0.3125213608916848	-8097.103135957641	-24.06840291970122
559600	-8123.320280035652	-25.86811675220349	-8097.4521632834485	24.808793886497412	6.1123139294445785	3.421619409272777	6.384827312152661	0.06870007661913802	2.1784137849642944	0.42232547312282687	0.027439508390814937	0.03034130198199206	0.027586152558834988	0.018833461050435974	0.1640371389842167	-8097.4521632834485	-22.413723189993537
559800	-8126.101543559177	-26.034938398599486	-8100.066605160578	25.706047050944797	6.174310147366555	4.001612280248322	7.097188488272697	0.05250991825937122	2.1784137849642944	0.42232547312282687	0.027439508390814937	0.01998426363554884	0.027327465050097553	0.010330701899533773	-0.07750231059366872	-8100.066605160578	-22.649769497593628
560000	-8125.986385158376	-26.47135164176159	-8099.5150335166145	25.047644234765855	6.274406201730698	3.70135307643015	6.731714921697967	0.04543526975735105	2.1784137849642944	0.42232547312282687	0.0248790475602765	0.11617231518192786	0.024143872836531844	0.08072987814395371	0.10202286203588719	-8099.5150335166145	-22.883520682785523
560200	-8128.011602405379	-26.18493445176811	-8101.826667953611	23.544074802638484	6.870544081950509	3.70135307643015	7.237344472732142	0.09225542405507926	2.1784137849642944	0.42232547312282687	0.02687213813377986	0.11617231518192786	0.02837415398884475	0.11062792753279527	0.16797830562104468	-8101.826667953611	-22.783243439114162
560400	-8127.355452994926	-26.35606152735811	-8100.999391467568	21.377553906335585	5.424226143420768	3.666368828307841	6.2306769241788365	0.09551530067086673	2.1784137849642944	0.42232547312282687	0.031213770631934652	0.21273496517411314	0.03272632532685921	0.19365257030561245	-0.02671936095520843	-8100.999391467568	-21.87952851247621
560600	-8129.478118338512	-25.57851663070325	-8103.899601707809	21.96968508707391	5.823526410464929	3.824366753552983	6.621785218198602	0.0906468846105292	2.1784137849642944	0.42232547312282687	0.0314589260718074	0.08925565917627508	0.03157416930447555	0.079195151035277	0.12130738699616707	-8103.899601707809	-21.798252807747932
560800	-8123.5703998087765	-26.977003144935495	-8096.593396663841	24.391945751606638	5.371926712311974	3.3807678777984447	6.205648702456628	0.052014693315226186	2.1784137849642944	0.42232547312282687	0.0320734566913832	0.1947276899094238	0.030267357718851536	0.16991248712158766	0.4029351546978004	-8096.593396663841	-22.45406911108745
561000	-8128.336585328157	-28.576546000368875	-8099.760039327788	36.88518076684903	7.440331968155824	4.44534039459594	9.13067352410366	0.047906489293545663	2.1784137849642944	0.42232547312282687	0.02164982598853442	0.15780687293680415	0.01986271290609914	0.12333974098942327	0.08913897897461309	-8099.760039327788	-24.809831187115265
561200	-8129.373948704614	-27.999449204615534	-8101.374499499999	35.104751842809215	7.5635776912883905	4.687452450760905	8.526821740480726	0.044248697288309116	2.1784137849642944	0.42232547312282687	0.023122818106178375	0.03624031304688753	0.02292609509068832	0.03599493575299584	0.0622696210889219	-8101.374499499999	-24.38811101182105
561400	-8129.540768128684	-26.12857433991133	-8103.412193788773	26.534559258705404	6.525386216628408	3.8520265340193975	7.552076293566579	0.05675396892870039	2.1784137849642944	0.42232547312282687	0.02550557584684989	0.029842331240102868	0.025014971016506286	0.03464388383800537	-0.48204321800933175	-8103.412193788773	-22.893770548325126
561600	-8126.900881865287	-27.38328962211321	-8099.5175922431745	30.425696783260417	7.26651351088625	4.876347959730002	7.878769086374623	0.059064180950832074	2.3596743202738124	0.47208715950394664	0.02280374471125079	0.023340004018753323	0.0226561574864237	0.01650539979769804	-0.2009499117387022	-8099.5175922431745	-23.60063649981547
561800	-8126.9063883907365	-27.067288353136124	-8099.8391000376005	28.95122005128611	8.323982658281267	3.7021457506883206	8.323982658281267	0.049174526689045296	2.3596743202738124	0.47208715950394664	0.025011006213912692	0.07326231109929499	0.025111104546778416	0.07223125255338259	0.09380159631162446	-8099.8391000376005	-23.372229953887707
562000	-8124.5413630640605	-26.99588921088894	-8097.545473853172	31.184626464734816	7.426895449628592	4.320967169998349	7.791111560452739	0.049174526689045296	2.3596743202738124	0.47208715950394664	0.022872193297027724	0.07714099325411329	0.022860447383918278	0.09320438617838389	0.44788299571394186	-8097.545473853172	-23.477397434254225
562200	-8124.348843641293	-25.903664647190944	-8098.445178994101	22.09406972592808	5.718016087511575	3.633432779690277	6.551422174768262	0.049174526689045296	2.3596743202738124	0.47208715950394664	0.027200171940634503	0.01814185248940309	0.027243274766823082	0.01240992262391515	-0.011321073501130891	-8098.445178994101	-22.18896007981607
562400	-8128.333595752093	-27.22321302279321	-8101.1103827293	28.979533154665774	7.8754045613552	4.6240001056946625	9.106467423022922	0.05442966269270261	2.3596743202738124	0.47208715950394664	0.021227309569619938	0.0560465164051324	0.020851311293640307	0.048636090378055274	-0.43872730799785836	-8101.1103827293	-23.43965341172947
562600	-8127.050724638655	-26.77688594988234	-8100.273838688773	18.57656762248651	6.310106010650781	3.094852116781219	6.310106010650781	0.03158285206951081	2.3596743202738124	0.47208715950394664	0.032341886332981885	0.07702823728171242	0.03365191316549866	0.05788852131282675	0.07366069793975798	-8100.273838688773	-23.07531707848587
562800	-8127.639684816412	-27.068413565191754	-8100.57127125122	27.539785596856305	8.253330485591363	4.130652755276784	8.253330485591363	0.06719750660565396	2.3596743202738124	0.47208715950394664	0.02199142700919712	0.08882548782196509	0.022528659841151613	0.06600109163107942	-0.036765647583970044	-8100.57127125122	-23.293826548550474
563000	-8126.670762709779	-27.26979917161585	-8099.4009635381635	27.950084337313346	7.540339473893291	4.659412938983936	8.599054034099488	0.06719750660565396	2.3596743202738124	0.47208715950394664	0.02199142700919712	0.08012721513827077	0.022919305432182773	0.08337081519914818	-0.07627968970595128	-8099.4009635381635	-23.48545335150188
563200	-8129.556578676851	-28.359784186401093	-8101.19679449045	28.94425301696961	8.015905153310062	5.136788401963217	9.480061460242588	0.07556211450539453	2.3596743202738124	0.47208715950394664	0.01984541836420692	0.023511095476474304	0.019866714134528486	0.022056010137520624	0.03261337929393524	-8101.19679449045	-24.073675024533554
563400	-8130.625176121973	-28.72045412218423	-8101.904721999788	27.67205182142854	8.834297331183404	4.9657576487469	9.269802728325644	0.07556211450539453	2.3596743202738124	0.47208715950394664	0.018299809420950802	0.06959113455125085	0.018816351332618997	0.04760432944845017	-0.17902161013992116	-8101.904721999788	-23.93843132452427
563600	-8129.396346842336	-26.047113733423775	-8103.349233108913	15.066243818555298	5.240962772764035	2.4340954138911477	5.240962772764035	0.16124539014228595	2.3596743202738124	0.47208715950394664	0.04044323922346458	0.09082379696086146	0.04061551642247995	0.10302819921064293	0.3128949067444904	-8103.349233108913	-20.936990213199856
563800	-8131.469785842722	-30.332641762847327	-8101.137144079874	25.643610707745513	7.58444336725611	3.5279469924936326	7.58444336725611	0.16124539014228595	2.552491999612814	0.47208715950394664	0.02802627731981935	0.19663653073026735	0.023655749846418467	0.1286943934200562	0.474791112126677	-8101.137144079874	-26.49902333071154
564000	-8129.603308098553	-26.36135373835559	-8103.241954360197	15.251779776928577	4.623336606592893	2.4302622717117965	4.623336606592893	0.16124539014228595	2.552491999612814	0.47208715950394664	0.04494730141271781	0.08072627124303788	0.04243652500139421	0.06315010226186897	-0.2769064917379894	-8103.241954360197	-20.463042685214305
564200	-8130.658815721512	-30.26226896113079	-8100.396546760381	26.44056506490593	6.188297011634369	3.7547339263212107	6.834664841260383	0.1652691174223077	2.552491999612814	0.47208715950394664	0.030781766897165518	0.13188739233451835	0.030300840464802217	0.09160409089027005	0.6014989372818733	-8100.396546760381	-26.44008089059942
564400	-8131.166673518226	-26.55411122457732	-8104.612562293649	18.563087713346615	5.671425424684216	3.5551890254513263	6.274140453645487	0.14848729925487314	2.552491999612814	0.47208715950394664	0.03219365027205866	0.13188739233451835	0.03109138137828416	0.11755713398608086	-0.23199668084001873	-8104.612562293649	-22.379183274975613
564600	-8125.3742136747505	-27.373223740075318	-8098.000989934675	19.62621973306534	5.517991197016889	2.9935934840208827	6.274936561177443	0.14848729925487314	2.5422531704675317	0.47208715950394664	0.032216929627636545	0.22323663938978344	0.03262295820657071	0.16673962609747092	-0.12055533017334565	-8098.000989934675	-22.57209475966001
564800	-8125.144961013251	-27.40406801199604	-8097.740893001255	18.57137037347065	4.4721382845744735	3.10831688457948	5.741740994809897	0.11975886755114343	2.5422531704675317	0.47208715950394664	0.036863935405318106	0.35655844679869275	0.03662409641059842	0.24204975535858936	0.1545091452195902	-8097.740893001255	-21.05408857216161
565000	-8125.6543192731615	-27.8217715599995	-8097.832547713162	22.568117419522682	5.5850941673364325	3.657909730023289	6.847885343393198	0.13231838741431284	2.5422531704675317	0.47208715950394664	0.0313252106556681	0.37602796086728085	0.02893076963656144	0.30142257005634876	-0.05521356632976198	-8097.832547713162	-22.857816310288175
565200	-8127.808562613442	-26.848860161980646	-8100.9597024514605	16.391784986643426	5.06877883729137	3.1136245868424157	5.9957642326317755	0.14215935791548143	2.5422531704675317	0.47208715950394664	0.0350859567768493	0.37602796086728085	0.035787881402659184	0.32083046225518735	-0.25833135304205634	-8100.9597024514605	-21.21099227805202
565400	-8125.882799922528	-25.901878900013866	-8099.980921022514	15.962503375775947	5.076694623588947	2.940190496634049	5.69848687946251	0.10529220553561562	2.5422531704675317	0.47208715950394664	0.03613876989532941	0.37602796086728085	0.03682503906630837	0.2820682014260384	0.05380395087362858	-8099.980921022514	-20.163870880984145
565600	-8131.516576684148	-30.053231312058717	-8101.46334537209	19.287382319687882	8.915766773259858	3.7842010991201906	8.915766773259858	0.021027985208174796	2.5422531704675317	0.47208715950394664	0.02797627153316594	0.37602796086728085	0.028579343758121326	0.31988766643262984	0.13644336679179814	-8101.46334537209	-24.908304701691034
565800	-8133.498775116709	-29.618398737145636	-8103.880376379563	30.789421691491174	8.495144715471948	5.3500864665310495	11.043807220120167	0.07232599434331835	2.5422531704675317	0.47208715950394664	0.02169204850253757	0.16517044862110863	0.020782833803542258	0.11843042967184979	-0.3686348023005517	-8103.880376379563	-24.256572794331287
566000	-8128.737463009507	-27.776405121910337	-8100.961057887597	25.77335612018484	6.626277134969935	3.7605106803176542	7.273104631678373	0.12230719366033166	2.5422531704675317	0.47208715950394664	0.03519824683943264	0.24905372989675464	0.030625249438115273	0.17520296501772278	-0.11148572709260011	-8100.961057887597	-23.782245583461297
566200	-8125.9988229061255	-25.307319794939538	-8100.691503111186	15.70446808677602	5.3913789266724885	2.8951185323564657	5.3913789266724885	0.12230719366033166	2.5422531704675317	0.47208715950394664	0.04370903728085039	0.23178236849274014	0.04107133268387806	0.22548640406308168	0.6155046154722261	-8100.691503111186	-20.295222489519453
566400	-8129.904231102719	-24.563118287873106	-8105.3411128148455	16.875877114621378	6.335134508305495	2.964733330257074	6.335134508305495	0.09499460735166589	2.5422531704675317	0.47208715950394664	0.0366226374683551	0.16427551380442584	0.037173060141889695	0.19538340487637343	0.37831504637586344	-8105.3411128148455	-20.459987734940217
566600	-8127.48050963139	-25.53241212538731	-8101.948097506003	19.970313725714487	6.335134508305495	3.1497875262642565	6.335134508305495	0.11224196847941292	2.5422531704675317	0.47208715950394664	0.031503888940437444	0.21692960244771042	0.030805742612499368	0.19513305027526473	-0.10454543065056085	-8101.948097506003	-21.382559885762994
566800	-8127.128041288795	-25.98541469318422	-8101.142626595612	22.7369127355239	7.212776046561317	3.5861451704635074	7.212776046561317	0.09301242453345049	2.5422531704675317	0.47208715950394664	0.026869657672238333	0.21692960244771042	0.027792048560100913	0.16118324124122407	0.28627188513278323	-8101.142626595612	-22.153328096759584
567000	-8123.563343974806	-25.913168633478616	-8097.650175341328	19.125806650316402	5.101764155236024	3.1445367347900914	5.820496293986728	0.09301242453345049	2.5422531704675317	0.47208715950394664	0.035133342803863855	0.14067537603045183	0.03604080306721322	0.10204328962816557	0.1633994016612348	-8097.650175341328	-21.034748703587802
567200	-8127.982110755251	-26.60268569934337	-8101.379425055908	28.185404218332312	6.71890155181606	3.619756316098939	7.033354496728964	0.06219626623669371	2.5422531704675317	0.47208715950394664	0.026537708501228306	0.14067537603045183	0.024673193271163192	0.10891242071942743	-0.08546320915867861	-8101.379425055908	-22.953756024337775
567400	-8125.132978998592	-25.664284827665593	-8099.468694170927	21.49859140066423	6.644135128401121	4.0321337653461455	7.033354496728964	0.06219626623669371	2.5422531704675317	0.47208715950394664	0.029141643472974307	0.14067537603045183	0.03178431160358351	0.12775793952719153	-0.2663360387952214	-8099.468694170927	-21.956790183326035
567600	-8127.708503134553	-27.52108334475205	-8100.187419789801	27.761154179924453	7.111421224191293	4.6012208817507085	8.026027771508314	0.08338165962046737	2.5422531704675317	0.47208715950394664	0.02553735359480295	0.14067537603045183	0.027051949734977217	0.15058162089044086	-0.3347861978423905	-8100.187419789801	-23.574371106707424
567800	-8126.91171854623	-27.660970714312985	-8099.250747831917	26.521951532132874	5.448361212419912	3.897610503416732	6.474518771443046	0.0976054183371956	2.5422531704675317	0.47208715950394664	0.030162050616597342	0.19547338549114954	0.030161642430604128	0.14988101438167822	0.14004372450348207	-8099.250747831917	-23.105380455070726
568000	-8124.614560725304	-26.105010274839266	-8098.509550450464	20.586716851694597	5.571408259741031	3.841607693177116	6.001023293460993	0.10424429252796062	2.5422531704675317	0.47208715950394664	0.031829945086591295	0.17128140155808597	0.03229666436238847	0.13448599968329086	-0.10845638979558736	-8098.509550450464	-21.738706343641198
568200	-8129.984317794342	-26.213814229226152	-8103.770503565116	15.588265811147338	4.583270344653541	2.3702655488952216	4.583270344653541	0.08411303904471971	2.5422531704675317	0.47208715950394664	0.04634576274468186	0.17128140155808597	0.046721467785444205	0.10697165466065996	-0.2445422417102456	-8103.770503565116	-19.920704806987818
568400	-8128.5648927620305	-26.59763381708932	-8101.967258944941	28.12749497369457	6.877898254665388	3.5456521447079665	7.24083396833092	0.06090945004078986	2.5422531704675317	0.47208715950394664	0.027599208676617543	0.17128140155808597	0.02672625805962054	0.1411108182090673	0.06518883067215707	-8101.967258944941	-22.877882287242535
568600	-8127.41758127538	-27.465543222640694	-8099.952038052739	31.312269871394857	7.107070825571974	4.63717217294572	8.097355372761116	0.05169383114816833	2.5422531704675317	0.47208715950394664	0.02296459131252873	0.12773950843793772	0.023597948690086593	0.10390970513497164	-0.5591545036220844	-8099.952038052739	-23.52822093848393
568800	-8126.888384163829	-26.824840293632512	-8100.063543870197	27.35668885613888	5.786046017474433	3.8369794602558205	6.260495932008157	0.05864421541444556	2.5422531704675317	0.47208715950394664	0.029939662783997813	0.2032099982299396	0.029250963285544412	0.16527865224557514	-0.34320827105278845	-8100.063543870197	-22.533985955716027
569000	-8127.00611275812	-27.278778560575454	-8099.727334197545	26.348018160779027	5.635039025967227	3.5833464099273336	6.260495932008157	0.04325625898548116	2.390775833824817	0.47208715950394664	0.030214364366953694	0.2032099982299396	0.03276186989130932	0.14008593628286992	0.059260951020472664	-8099.727334197545	-22.925732387149207
569200	-8123.348059206939	-27.095688837707307	-8096.252370369231	21.781975323061694	5.152211723071481	2.8219809888741145	5.71397237149995	0.04808187159503595	2.390775833824817	0.47208715950394664	0.03310427368375095	0.2032099982299396	0.032393488221851736	0.18617610925689002	0.08939829419425392	-8096.252370369231	-21.926888744081133
