# BEAST v1.6.1, Build r3651
# Generated Sat Jan 02 16:36:19 EST 2016 [seed=1451770534910]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(HIV-1)	tmrca(HIV-2)	tmrca(SIV-cpz)	tmrca(SIV-smm)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	CP1.alpha	CP2.alpha	CP3.alpha	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.treeLikelihood	CP2.treeLikelihood	CP3.treeLikelihood	coalescent
234000	-336209.85444488586	-1456.681003514012	-334753.1734413718	1.397880805583631E10	5.270212896561726E9	2.6536823868027043E9	6.704403012859082E9	3.593122247337441E9	5.079702156165454E10	2.7681968209841443	3.319526639304897	3.5987048129100296	0.7286100709430123	0.6454095587977398	0.7299927407048504	0.9227651803152015	1.0107610368539177	1.0664861869702424	6.985597358733419E-11	-106465.54923794007	-110742.3152627477	-117545.30894068407	-1441.514101476733
234100	-336209.9517915921	-1456.5714712425101	-334753.3803203496	1.4366971457328054E10	5.270212896561726E9	2.6536823868027043E9	6.704325661075777E9	3.593122247337441E9	5.6394461742359E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.6454095587977398	0.7299927407048504	0.9246821483353139	1.0088440688338052	1.0664861869702424	6.985597358733419E-11	-106464.74363208543	-110741.88613567801	-117546.75055258613	-1441.3156947314183
234200	-336214.888447424	-1456.9908366448396	-334757.89761077915	1.404854999782368E10	5.316744956077844E9	2.67737153224701E9	6.763349176921469E9	3.624846843960638E9	5.6394461742359E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.6454095587977398	0.7299927407048504	0.9246821483353139	1.0041315234218509	1.071199611752492	6.753586050630952E-11	-106465.72081993724	-110745.1804759678	-117546.99631487411	-1441.7688032355686
234300	-336211.01120472874	-1457.0042031878802	-334754.00700154086	1.432842923979633E10	5.316744956077844E9	2.67737153224701E9	6.763349176921469E9	3.624846843960638E9	5.3742794063341255E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.6454095587977398	0.7299927407048504	0.9246821483353139	1.0041315234218509	1.071199611752492	6.827705300025882E-11	-106465.17641339595	-110742.9646321657	-117545.86595597924	-1441.8194270442477
234400	-336211.5302475861	-1456.9467924001801	-334754.58345518593	1.432842923979633E10	5.316744956077844E9	2.67737153224701E9	6.763349176921469E9	3.624846843960638E9	5.3742794063341255E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.6454095587977398	0.7352366666820178	0.9246821483353139	1.0041315234218509	1.071199611752492	6.827705300025882E-11	-106465.50657207829	-110742.2610438857	-117546.81583922192	-1441.7620162565477
234500	-336205.7272917105	-1451.2297224193644	-334754.49756929115	1.2903761786547367E10	4.78810407232265E9	2.4303360484494643E9	6.090873270033077E9	3.264430413438045E9	5.3742794063341255E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9246821483353139	1.0041315234218509	1.071199611752492	7.6477434947998E-11	-106466.57313017939	-110739.11255535446	-117548.81188375727	-1435.931637704887
234600	-336185.1881565556	-1432.099016902676	-334753.0891396529	9.144269716970919E9	3.3930969739298215E9	1.722261205493436E9	4.316306276758517E9	2.31334340067258E9	3.8525136628322136E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9246821483353139	0.9855777694390851	1.0897568279024499	1.0726507870730183E-10	-106467.05828903175	-110736.23958476385	-117549.79126585732	-1416.795861749397
234700	-336184.579308632	-1431.9851591397871	-334752.5941494922	8.968223716032131E9	3.3930969739298215E9	1.722261205493436E9	4.316306276758517E9	2.31334340067258E9	3.8525136628322136E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9246821483353139	0.9855777694390851	1.0897568279024499	1.0726507870730183E-10	-106466.70129299776	-110736.61353336586	-117549.27932312856	-1416.682003986508
234800	-336193.09632016486	-1439.0515601038287	-334754.044760061	1.026487437552166E10	3.8684679646027074E9	1.9635490383326714E9	4.921113209330619E9	2.6374415188795166E9	3.8525136628322136E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9404471342621528	0.9698127835122463	1.0897568279024499	9.40839674259701E-11	-106465.9682573035	-110737.58282171284	-117550.49368104465	-1423.8793893229645
234900	-336194.8986061694	-1439.4541477086148	-334755.4444584608	1.026487437552166E10	3.8684679646027074E9	1.9635095248345275E9	4.921113209330619E9	2.6374415188795166E9	3.5266674169463425E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9404471342621528	0.9610602291411885	1.0985110155174658	9.40839674259701E-11	-106465.84096233555	-110739.05820088509	-117550.54529524011	-1424.3703494119343
235000	-336205.38917619037	-1448.843467487055	-334756.5457087033	1.2216663952480305E10	4.616840870803481E9	2.3368562687527933E9	5.856826313809492E9	3.138931422999791E9	4.482591547257989E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9404471342621528	0.9610602291411885	1.0985110155174658	7.905268657096687E-11	-106464.05505333644	-110739.27216611787	-117553.21848924896	-1433.6937202234635
235100	-336205.1784110903	-1448.8617028292763	-334756.31670826103	1.2216691097609858E10	4.616840870803481E9	2.3368562687527933E9	5.856826313809492E9	3.138931422999791E9	4.456984045459845E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9404471342621528	0.9610602291411885	1.0985110155174658	7.942012480921213E-11	-106464.26736399552	-110738.50184236906	-117553.54750189644	-1433.7130519897667
235200	-336205.16739155486	-1448.884802329419	-334756.28258922545	1.2216691097609858E10	4.616827132532462E9	2.3368562687527933E9	5.856589899405112E9	3.138931422999791E9	4.456984045459845E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9404471342621528	0.9610602291411885	1.0985110155174658	7.942012480921213E-11	-106464.50274744099	-110738.88621686942	-117552.89362491506	-1433.7361514899094
235300	-336188.77627211873	-1426.7088254320022	-334762.06744668673	8.36373631850198E9	3.0988822059003334E9	1.5684663125688958E9	3.931029190726261E9	2.1068968910992837E9	2.9786678967089977E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9404471342621528	0.9610602291411885	1.0985110155174658	1.1517014901989949E-10	-106469.34840882197	-110741.45284793584	-117551.26618992894	-1411.5918835851546
235400	-336173.4840492139	-1414.793143465952	-334758.69090574794	6.700281854526203E9	2.4825488780147295E9	1.256515745276781E9	3.1491910496950655E9	1.687858448808516E9	2.9786678967089977E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9404471342621528	0.9610602291411885	1.0985110155174658	1.4540940671030526E-10	-106469.03837483686	-110738.86424746047	-117550.78828345056	-1399.4432920949628
235500	-336174.3520328054	-1417.7863470410482	-334756.56568576436	7.166875115840478E9	2.629475690124983E9	1.330881190587768E9	3.335572315238508E9	1.7875615659293475E9	2.3986094973170532E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9420981776492725	0.9594091857540687	1.0985110155174658	1.4126362857771192E-10	-106469.26833007185	-110733.77078150645	-117553.52657418606	-1402.6819791448909
235600	-336174.3769463729	-1417.7821003725464	-334756.5948460004	7.166875115840478E9	2.6193422988402576E9	1.330881190587768E9	3.335572315238508E9	1.7875615659293475E9	2.3986094973170532E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9420981776492725	0.9594091857540687	1.0985110155174658	1.4126362857771192E-10	-106469.16269859108	-110733.83328330539	-117553.5988641039	-1402.677732476389
235700	-336172.57344784937	-1414.5385119686755	-334758.0349358807	6.742321106637614E9	2.4641767271688075E9	1.2522056684580822E9	3.137978443916458E9	1.6816693301577392E9	2.943279039811855E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9420981776492725	0.9594091857540687	1.0985110155174658	1.5015879078055763E-10	-106469.96232530464	-110733.68667606436	-117554.3859345117	-1399.1685045633374
235800	-336180.29045906424	-1416.0843094363568	-334764.20614962786	6.971144458592063E9	2.5156477278011675E9	1.2783613731372278E9	3.203523617154389E9	1.7167955458230493E9	2.1652271747287724E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9420981776492725	0.9594091857540687	1.0985110155174658	1.4708649129688707E-10	-106470.72584627273	-110737.87343317684	-117555.6068701783	-1401.0419529008864
235900	-336162.689285104	-1399.5210699110073	-334763.16821519297	5.014046045755783E9	1.8530127411250875E9	9.417820450135103E8	2.359698463930318E9	1.2645824712101142E9	2.437485364807693E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9420981776492725	0.9594091857540687	1.0985110155174658	1.996844324969928E-10	-106470.40583289022	-110739.9881050759	-117552.77427722682	-1384.054859966866
236000	-336161.50236960524	-1398.0575133505397	-334763.4448562547	5.014100546201142E9	1.8530127411250875E9	9.413696896941638E8	2.359698463930318E9	1.2645824712101142E9	2.0294582843141136E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9420981776492725	0.9594091857540687	1.0985110155174658	1.996844324969928E-10	-106469.29313049768	-110741.02766754718	-117553.12405820984	-1382.7745014236648
236100	-336154.8968821991	-1397.9865131688484	-334756.91036903026	5.014100546201142E9	1.8530127411250875E9	9.415153384197285E8	2.359698463930318E9	1.2645638256885278E9	2.0294582843141136E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9255027976371405	0.9760045657662008	1.0985110155174658	1.9641977695389505E-10	-106462.63493366042	-110743.15193044154	-117551.12350492831	-1382.7199689525432
236200	-336154.3034179023	-1398.016715782572	-334756.28670211975	5.014100546201142E9	1.8530127411250875E9	9.416387816244532E8	2.359698463930318E9	1.264417360930335E9	2.0294582843141136E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9255027976371405	0.9760045657662008	1.0985110155174658	1.9641977695389505E-10	-106461.0896754764	-110738.8878860055	-117556.30914063785	-1382.7501715662668
236300	-336133.78276433935	-1377.0695645120263	-334756.71319982735	3.45390278283423E9	1.27642551325545E9	6.486365357673992E8	1.6254498720400484E9	8.709786733115916E8	1.2387500891732286E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9255027976371405	0.9760045657662008	1.0985110155174658	2.846550850523717E-10	-106464.48552016856	-110736.81242101912	-117555.41525863964	-1361.9260332123347
236400	-336118.3105813451	-1361.9243763607144	-334756.3862049844	2.548937983408194E9	9.42387862939653E8	4.8277055798415744E8	1.209689375801745E9	6.482565148900635E8	1.2387500891732286E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9255027976371405	0.9760045657662008	1.0985110155174658	3.878157990511098E-10	-106464.29697397702	-110736.09863101326	-117555.99059999411	-1346.4719020505677
236500	-336136.40550092404	-1379.0712424329965	-334757.33425849106	3.5317038639829946E9	1.305733948247911E9	6.689070727292118E8	1.6760959546868768E9	8.981976232423495E8	1.2387500891732286E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9255027976371405	0.9760045657662008	1.0985110155174658	2.797951986570153E-10	-106462.20969342435	-110737.8169338498	-117557.30763121691	-1363.9449142302792
236600	-336139.1226038894	-1379.0561304407863	-334760.0664734486	3.5479999464286175E9	1.3057639869922702E9	6.689070727292118E8	1.6760959546868768E9	8.979970186655042E8	1.2387500891732286E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9255027976371405	0.9760045657662008	1.0985110155174658	2.797951986570153E-10	-106461.3922369845	-110739.79972491426	-117558.87451154985	-1363.929802238069
236700	-336139.59307095065	-1379.0284373512845	-334760.56463359937	3.5479999464286175E9	1.3398355737803905E9	6.689070727292118E8	1.676379028637452E9	8.68548305212188E8	1.2414940839117832E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9255027976371405	0.984324511910627	1.0901895168546323	2.8156208225009796E-10	-106462.78717698973	-110738.88198218944	-117558.89547442016	-1363.8936076996538
236800	-336141.7355842306	-1379.2942593157663	-334762.44132491486	3.572202243629652E9	1.3398355737803905E9	6.690855224289892E8	1.676379028637452E9	8.68548305212188E8	1.5361141758059395E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9155825053926602	0.9905139282559817	1.0939210889425803	2.8156208225009796E-10	-106465.80158679906	-110735.85885937347	-117560.78087874233	-1363.946489259646
236900	-336141.49690862873	-1379.240303732335	-334762.2566048964	3.572202243629652E9	1.3398355737803905E9	6.690855224289892E8	1.676379028637452E9	8.68548305212188E8	1.5361141758059395E10	2.7681968209841443	3.2735787080156067	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9155825053926602	1.0077448396371331	1.0766869622392827	2.786397205505054E-10	-106466.55438547653	-110736.48622670185	-117559.21599271802	-1363.9029565838387
237000	-336141.43020307634	-1379.241556314096	-334762.1886467622	3.572202243629652E9	1.3398389338481722E9	6.690855224289892E8	1.6762677087303438E9	8.68548305212188E8	1.5361141758059395E10	2.7681968209841443	3.269642252026129	3.5987048129100296	0.7286100709430123	0.670226682262291	0.7352366666820178	0.9155825053926602	1.0077448396371331	1.0766869622392827	2.7841069545429655E-10	-106466.49701608728	-110736.43295226638	-117559.25867840856	-1363.906376516061
237100	-336147.45069635444	-1383.6091147777363	-334763.8415815767	3.7378026400865536E9	1.4598594042689965E9	7.282987898211246E8	1.8246153933395057E9	9.454137899902921E8	1.5361141758059395E10	2.7681968209841443	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9155825053926602	1.0077448396371331	1.0766869622392827	2.5577492125671124E-10	-106469.06885026666	-110737.23309859348	-117557.53963271652	-1368.358649681599
237200	-336139.55901671643	-1376.1346806846552	-334763.4243360318	3.2652136982813654E9	1.2774438781979976E9	6.372948160866699E8	1.5966220839290473E9	8.272803907385936E8	1.3030790627321339E10	2.7681968209841443	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9155825053926602	1.0077448396371331	1.0766869622392827	2.8846650607667884E-10	-106470.14126649441	-110736.97189672994	-117556.31117280741	-1360.928580722546
237300	-336135.8614350081	-1376.317538884781	-334759.54389612336	3.386523590664506E9	1.2774438781979976E9	6.372948160866699E8	1.5966220839290473E9	8.272803907385936E8	1.2151557421375088E10	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9222905793602797	0.998926941848744	1.0787971797573506	2.9661806229480354E-10	-106468.70493282903	-110737.06036712472	-117553.77859616962	-1361.1096780568614
237400	-336136.6304411496	-1376.3283822798526	-334760.30205886974	3.386523590664506E9	1.2774445616288164E9	6.372948160866699E8	1.5966220839290473E9	8.272803907385936E8	1.2151557421375088E10	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9352565761328306	0.9781396311875921	1.0866199531185936	2.9661806229480354E-10	-106467.94295034434	-110736.94550316945	-117555.41360535592	-1361.120521451933
237500	-336122.94177758996	-1363.401156025643	-334759.5406215643	2.638141435663545E9	9.672713632552278E8	4.985965703774263E8	1.2494100622514942E9	6.472344590775145E8	1.2151557421375088E10	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9352565761328306	0.9781396311875921	1.0866199531185936	3.791304727889672E-10	-106469.33737512231	-110736.50043609327	-117553.70281034874	-1347.9481055572533
237600	-336117.5299765179	-1358.4366384512525	-334759.09333806665	2.3953891068945036E9	8.979545231797743E8	4.628660194235445E8	1.1595627606671357E9	6.008521829185121E8	9.975769344458925E9	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9352565761328306	0.9781396311875921	1.0866199531185936	4.0839712903006786E-10	-106470.38574554176	-110736.20896385031	-117552.49862867458	-1343.1066009446063
237700	-336129.0729892626	-1370.1434966940237	-334758.92949256854	2.927136344826139E9	1.0972895022505014E9	5.656166442186837E8	1.4169715855709584E9	7.289561842371825E8	9.89423339938956E9	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9352565761328306	0.9781396311875921	1.0866199531185936	3.2977646054368376E-10	-106468.53581564636	-110738.46533791802	-117551.92833900418	-1355.0352773707314
237800	-336102.5602879126	-1343.9251898681327	-334758.63509804447	1.8381251180274932E9	6.789725237284102E8	3.499880018903904E8	8.767829925770358E8	4.510580107472505E8	8.893566164732948E9	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9352565761328306	0.9781396311875921	1.0866199531185936	5.329527125145573E-10	-106467.75039900653	-110738.16323908816	-117552.72145994978	-1328.4440568844393
237900	-336083.12123547815	-1322.4090781069385	-334760.7121573712	1.2681910575167818E9	4.685047637163323E8	2.414697725864605E8	6.049252793858881E8	3.1120174031723106E8	5.702919160250216E9	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9352565761328306	0.9781396311875921	1.0866199531185936	7.724654434262401E-10	-106471.00354564216	-110738.18469815457	-117551.52391357449	-1307.0015116395778
238000	-336084.1350842095	-1322.4304143918177	-334761.7046698177	1.2537749180833247E9	4.685047637163323E8	2.414697725864605E8	6.049252793858881E8	3.1120174031723106E8	5.702919160250216E9	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9352565761328306	0.9781396311875921	1.0866199531185936	7.773483043457234E-10	-106472.11677114567	-110737.51010449053	-117552.07779418149	-1307.0165529819765
238100	-336101.9718615382	-1337.3024047489776	-334764.6694567892	1.7177775941900933E9	6.134087045330796E8	3.1615401135139954E8	7.920227513248513E8	4.074533946297586E8	5.702919160250216E9	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9352565761328306	0.9781396311875921	1.0866199531185936	5.937185626755304E-10	-106471.90820539252	-110737.42915076281	-117555.33210063387	-1322.1577569672177
238200	-336100.46155887254	-1337.602329501213	-334762.8592293713	1.672264123993727E9	6.134087045330796E8	3.1615401135139954E8	7.920227513248513E8	4.074533946297586E8	7.59233955384744E9	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9352565761328306	0.9781396311875921	1.0866199531185936	5.937185626755304E-10	-106472.2669485715	-110737.97632296488	-117552.61595783492	-1322.171520111051
238300	-336110.3386019334	-1347.0110498179554	-334763.3275521154	1.9434419631394048E9	7.367071597638102E8	3.728469204860216E8	9.515053973084097E8	4.893537226901623E8	7.59233955384744E9	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9424737980308201	0.9781396311875921	1.0794013844727226	4.943512894659527E-10	-106473.79494697848	-110739.05041189386	-117550.48219324312	-1331.763216298891
238400	-336105.26782604965	-1342.8414837698713	-334762.42634227977	1.8723523723457549E9	6.823849591059009E8	3.4535449698925704E8	8.813202000393379E8	4.5327049645249087E8	7.59233955384744E9	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9424737980308201	0.9781396311875921	1.0794013844727226	5.337048091816445E-10	-106471.72200316105	-110738.30701625507	-117552.39732286362	-1327.5171303297511
238500	-336102.2328286325	-1342.8415862758834	-334759.3912423566	1.8566743693554397E9	6.823849591059009E8	3.454027213786101E8	8.814078455059117E8	4.5327049645249087E8	7.59233955384744E9	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9424737980308201	0.9781396311875921	1.0794013844727226	5.333379277176528E-10	-106468.69547696465	-110737.12283582128	-117553.5729295707	-1327.5179198084295
238600	-336111.7527300522	-1352.326721785349	-334759.42600826686	2.1848978170426188E9	8.088713276037084E8	4.089865611849991E8	1.0448545575173851E9	5.373241756598096E8	8.61522060202334E9	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9404007443388674	0.9802126848795447	1.0794013844727226	4.4990781770924355E-10	-106468.91604527405	-110738.1891410535	-117552.3208219393	-1337.0466070362593
238700	-336106.0314552061	-1345.820948177415	-334760.2105070287	1.9243340068336961E9	7.124095894746224E8	3.604089431975567E8	9.202507011675609E8	4.732457219501519E8	8.61522060202334E9	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9404007443388674	0.9802126848795447	1.0794013844727226	5.10826270710561E-10	-106469.86845835869	-110737.2599571853	-117553.08209148467	-1330.4139735740532
238800	-336105.75197559875	-1345.8511359104707	-334759.90083968826	1.9243340068336961E9	7.124095894746224E8	3.604089431975567E8	9.202463063175142E8	4.732457219501519E8	8.61522060202334E9	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9404007443388674	0.9802126848795447	1.0794013844727226	5.074234395685916E-10	-106469.25090099071	-110738.09057381499	-117552.55936488255	-1330.4508383352122
238900	-336105.7078324444	-1345.3946907616346	-334760.31314168277	1.9243340068336961E9	7.125168247330767E8	3.604089431975567E8	9.202463063175142E8	4.732457219501519E8	7.937675451558207E9	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9404007443388674	0.9802126848795447	1.0794013844727226	5.074234395685916E-10	-106469.2672186409	-110738.22770164351	-117552.81822139837	-1330.0763031946553
239000	-336105.38166442164	-1345.3595843884646	-334760.0220800332	1.9129139846428916E9	7.122164517068921E8	3.604993326718213E8	9.202463063175142E8	4.732457219501519E8	7.937675451558207E9	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9404007443388674	0.9802126848795447	1.0794013844727226	5.074234395685916E-10	-106466.66611179033	-110740.36226321325	-117552.99370502966	-1330.0411968214853
239100	-336097.8674936546	-1338.952194566465	-334758.9152990881	1.7508285327104657E9	6.266672764436828E8	3.171972992533293E8	8.097092464731323E8	4.1674869489235026E8	7.818869962574507E9	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9404007443388674	0.9802126848795447	1.0794013844727226	5.766941010441078E-10	-106465.9640436269	-110740.02010657427	-117552.93114888697	-1323.521049265459
239200	-336112.4907909394	-1353.4949997952274	-334758.9957911442	2.1534412163617277E9	8.10916296898563E8	4.104577803335339E8	1.0477751885190802E9	5.39278690786696E8	1.0255225815640474E10	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9404007443388674	0.9802126848795447	1.0794013844727226	4.451934711631815E-10	-106467.45519569446	-110741.35764573124	-117550.18294971852	-1338.0511513353356
239300	-336111.56343142997	-1353.4999079342208	-334758.06352349574	2.2234277900458755E9	8.111787091643591E8	4.104577803335339E8	1.0477751885190802E9	5.39278690786696E8	1.0255225815640474E10	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9404007443388674	0.9802126848795447	1.0794013844727226	4.451934711631815E-10	-106465.95155683944	-110740.6775850664	-117551.4343815899	-1338.056059474329
239400	-336106.3396905906	-1348.257827192907	-334758.08186339773	1.9671243561014855E9	7.19207408214616E8	3.640879139340669E8	9.28807583725405E8	4.7804733613910127E8	1.0255225815640474E10	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9404007443388674	0.9802126848795447	1.0794013844727226	5.022166930469125E-10	-106465.76464200453	-110740.88131725935	-117551.43590413385	-1332.6935765240787
239500	-336115.8064480954	-1356.0363243348486	-334759.77012376057	2.274185857921704E9	8.552586334041597E8	4.329617967690634E8	1.1045085126756153E9	5.68488833457257E8	1.0255225815640474E10	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9404007443388674	0.9868140850309584	1.0727987524869833	4.2232601000555833E-10	-106466.56996352958	-110741.41454041275	-117551.78561981829	-1340.6451545465532
239600	-336127.48250639497	-1368.1948368913647	-334759.2876695036	2.8423089028279953E9	1.0688849993331109E9	5.41106925759695E8	1.3799833469428563E9	7.10485884196496E8	1.0255225815640474E10	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9404007443388674	0.9868140850309584	1.0727987524869833	3.379203248186106E-10	-106465.5704849809	-110743.7588604011	-117549.9583241216	-1353.0264115446957
239700	-336123.49238528666	-1360.8435405754008	-334762.64884471125	2.5020691865571513E9	9.407917378332053E8	4.763138746153573E8	1.2147418256829505E9	6.254505831638901E8	1.0255225815640474E10	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9321136580585621	0.9955210131946396	1.0723788322602816	3.807476713625931E-10	-106466.30678547912	-110745.16506292816	-117551.17699630393	-1345.5559078219376
239800	-336121.89095965715	-1359.8595525721055	-334762.031407085	2.4591810398908377E9	9.246655594479598E8	4.6817918706690973E8	1.1939198492717853E9	6.147296900377593E8	9.592316460938677E9	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9321136580585621	0.9955210131946396	1.0723788322602816	3.8738791529232884E-10	-106465.86016869056	-110744.68013207444	-117551.49110632	-1344.621472430042
239900	-336129.64956591674	-1367.556801134851	-334762.0927647819	2.817953084514149E9	1.0595658160677933E9	5.3648225279058295E8	1.3681858957239928E9	7.044131351391786E8	1.0658237597425901E10	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9321136580585621	0.9955210131946396	1.0723788322602816	3.4770625271771863E-10	-106466.02626180099	-110745.32148905772	-117550.74501392322	-1352.3213107912707
240000	-336130.39192441816	-1368.4361270087068	-334761.95579740946	2.9226465975930214E9	1.0595658160677933E9	5.3648225279058295E8	1.3682025893967404E9	7.042227306624174E8	9.318909940608036E9	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9321136580585621	0.9955210131946396	1.0723788322602816	3.4770625271771863E-10	-106464.39886580713	-110744.82955858996	-117552.72737301237	-1353.3349240789294
240100	-336116.16613430774	-1352.039818636642	-334764.1263156711	2.1275178862267323E9	7.99108211376311E8	4.0475956702821547E8	1.0322537226718926E9	5.3105680398835504E8	9.318909940608036E9	2.8889570600234875	3.269642252026129	3.5987048129100296	0.6855946803312807	0.670226682262291	0.7352366666820178	0.9127982134922472	0.9955210131946396	1.0916978811267581	4.6108560311871586E-10	-106466.58274832957	-110745.73850428939	-117551.80506305209	-1336.656672238672
