# BEAST v1.6.1, Build r3651
# Generated Tue Jan 05 02:06:50 EST 2016 [seed=1451977571559]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(CPZ)	tmrca(HIV-1)	tmrca(HIV-2)	tmrca(SMM)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	CP1.alpha	CP2.alpha	CP3.alpha	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.treeLikelihood	CP2.treeLikelihood	CP3.treeLikelihood	coalescent
6852000	-336982.15202555596	-2246.6718153915467	-334735.4802101644	1.9389423073075712E16	8.671678895473064E15	6.831938566799188E15	3.4640133156409865E15	4.746754307062798E15	5.9054984868986192E16	2.848133915292201	3.2609784998240774	3.6272874868217877	0.6931564237663503	0.6550465868964284	0.7442608786274673	0.9295523012982311	0.9877963817018675	1.0826513169999121	5.298956929988085E-17	-106446.71315341367	-110750.97185475733	-117537.79520199337	-2231.5980896144506
6853000	-336976.8929848518	-2244.420574451862	-334732.47241039993	1.8210352564663864E16	8.54285858300009E15	6.648849998965781E15	3.3711815127836615E15	4.619546431127478E15	7.8591306329859664E16	2.848133915292201	3.3512847851249523	3.6272874868217877	0.6931564237663503	0.6550465868964284	0.7442608786274673	0.933240904835687	0.994028479957935	1.0727306152063887	5.587277144969609E-17	-106445.70088109392	-110748.10200083954	-117538.66952846647	-2228.977389878578
6854000	-336932.1639118715	-2195.286021178651	-334736.87789069285	7.992712910487E15	3.57818993595093E15	2.7848814335633865E15	1.412024757327041E15	1.9349043857161835E15	2.9685931825715416E16	2.848133915292201	3.3512847851249523	3.6272874868217877	0.6931564237663503	0.6550465868964284	0.7442608786274673	0.938372023572773	0.9894167311913806	1.072211245235857	1.2872622944977375E-16	-106444.16552964153	-110748.26550946709	-117544.44685158425	-2179.98264831594
6855000	-336921.7033936209	-2182.294284396894	-334739.409109224	6.135903799925718E15	2.828551210611887E15	2.2345925602042498E15	1.116202440030794E15	1.5295376199198655E15	2.4729767154158784E16	2.848133915292201	3.3512847851249523	3.6272874868217877	0.6931564237663503	0.6668018535586492	0.7442608786274673	0.9173353955758576	0.99636611930199	1.0862984851221629	1.6106280519410846E-16	-106446.24379262967	-110746.76241805256	-117546.40289854178	-2166.9496947459634
6856000	-336903.9351617094	-2163.0975847908285	-334740.83757691854	4.1784033468951355E15	2.0117046404309235E15	1.5892730580247588E15	7.938585775577385E14	1.0878282619808948E15	1.722201091909568E16	2.848133915292201	3.3512847851249523	3.6272874868217877	0.6931564237663503	0.6668018535586492	0.7442608786274673	0.9399383452014883	0.9730859631955849	1.0869756916029374	2.3505939073283416E-16	-106453.14659313824	-110750.27985689887	-117537.41112688143	-2147.7371487539513
6857000	-336902.67295343935	-2161.808527866551	-334740.8644255728	4.189026822402978E15	1.9683207180608768E15	1.504951964815614E15	7.767384185404938E14	1.0643684276874984E15	1.5623350311000856E16	2.848133915292201	3.3512847851249523	3.6272874868217877	0.7154237081859212	0.6668018535586492	0.7442608786274673	0.9006248287483438	1.0239436594799347	1.0754315117717321	2.3707527751637617E-16	-106451.14062265637	-110752.61060089833	-117537.11320201807	-2146.5369825209063
6858000	-336870.28613470227	-2132.419708803947	-334737.86642589833	2.4679217367095055E15	1.1620710577850198E15	8.88504151511953E14	4.585762989118659E14	6.075343140708185E14	8.736366653399446E15	2.848133915292201	3.3512847851249523	3.6272874868217877	0.7154237081859212	0.6668018535586492	0.7442608786274673	0.9011711553816905	1.0018842907429486	1.096944553875372	4.0731501715390275E-16	-106448.44835366088	-110749.19408084829	-117540.22399138914	-2117.1887677222735
6859000	-336862.3826517387	-2119.781956203038	-334742.60069553566	1.9545771224031505E15	9.088445706878201E14	7.086843807983706E14	3.7942292862626956E14	4.861393997411283E14	7.975998382183865E15	2.848133915292201	3.1423397958252672	3.6272874868217877	0.7154237081859212	0.6668018535586492	0.7442608786274673	0.9460857517493718	0.9772773655202435	1.0766368827303958	4.964363233340708E-16	-106455.17890233002	-110753.32501652499	-117534.09677668066	-2104.5160772602762
6860000	-336871.8583914741	-2128.305983642489	-334743.55240783165	2.2683135249299255E15	1.0480253404426031E15	8.172125611559541E14	4.353742542637759E14	5.605869617926986E14	7.60521591417817E15	2.848133915292201	3.1423397958252672	3.6272874868217877	0.7154237081859212	0.6668018535586492	0.7442608786274673	0.9595706355326864	0.9662065749506229	1.0742227895167016	4.291900880884082E-16	-106459.17288028666	-110756.11082893844	-117528.26869860652	-2113.2331169654567
6861000	-336874.024748622	-2128.2929518531205	-334745.73179676884	2.269827821361214E15	1.0768643218109809E15	8.510667300365319E14	4.286721644167029E14	5.632091570019076E14	8.498125530353417E15	2.848133915292201	3.1423397958252672	3.6272874868217877	0.7154237081859212	0.6668018535586492	0.7442608786274673	0.920551887584632	0.983677352513852	1.0957707599015265	4.3007008659324333E-16	-106456.21320784396	-110755.79364246882	-117533.72494645604	-2113.1070276564974
6862000	-336882.0281465523	-2143.310457451718	-334738.71768910054	2.9930401923081545E15	1.4034372723592668E15	1.1091636568210311E15	5.4944607893593406E14	7.486708858651154E14	1.2760924559732688E16	2.848133915292201	3.1423397958252672	3.6272874868217877	0.7154237081859212	0.6668018535586492	0.7442608786274673	0.9187593487369882	0.9949864373800684	1.0862542138829538	3.2579259174529666E-16	-106451.68886037884	-110751.05340697583	-117535.97542174587	-2127.995400678481
6863000	-336863.52453620994	-2126.3012438506835	-334737.22329235927	2.1223656723653852E15	1.0218551911409888E15	8.075919465947394E14	4.0005659867741725E14	5.5138097798629775E14	1.0180616117192544E16	2.848133915292201	3.1423397958252672	3.6272874868217877	0.7154237081859212	0.6668018535586492	0.7442608786274673	0.9252728408369978	0.9919589817934328	1.0827681773695799	4.49199586658726E-16	-106455.43763895669	-110750.46002317687	-117531.32563022574	-2110.8912041396943
6864000	-336858.15264776134	-2119.9308539139824	-334738.22179384733	1.9560094666996835E15	9.250575518162934E14	7.310908888562258E14	3.621602881780962E14	4.991501175597941E14	7.313069111509165E15	2.848133915292201	3.227295009625242	3.6272874868217877	0.7154237081859212	0.6668018535586492	0.7442608786274673	0.9162809712508937	1.0138066270965689	1.069912401652548	4.892400479186953E-16	-106454.66554230357	-110749.58415428695	-117533.97209725682	-2104.7369567071873
6865000	-336865.25217018137	-2130.417927367503	-334734.8342428139	2.4968361277068875E15	1.1206982826691561E15	8.857095358702235E14	4.387536813283164E14	6.047155339440051E14	9.303981605251558E15	2.848133915292201	3.227295009625242	3.5056953527001076	0.7154237081859212	0.6668018535586492	0.7050386835530238	0.9432083930760222	0.9889014522489127	1.0678901546750756	4.1007447086835275E-16	-106446.05456371988	-110750.44790378083	-117538.33177531317	-2115.1996081468333
6866000	-336892.45783558255	-2149.829431429945	-334742.6284041526	3.343625452327619E15	1.5822255119453878E15	1.2504634348168165E15	6.194417366859839E14	8.537501643385899E14	1.231470897162637E16	2.848133915292201	3.227295009625242	3.498538603575628	0.6891371705131824	0.6668018535586492	0.7050386835530238	0.9380989868855378	0.9633503947086447	1.098550618405828	2.875897528039008E-16	-106450.41776990802	-110752.58919679504	-117539.62143744955	-2134.6875841505503
6867000	-336875.3080961586	-2139.730250122644	-334735.57784603594	2.7290747573230365E15	1.325612616322143E15	1.0467425443436188E15	5.1897770468274494E14	7.297095000141082E14	1.1427395046149418E16	2.848133915292201	3.227295009625242	3.477508103360233	0.6891371705131824	0.6668018535586492	0.724434115301537	0.9380989868855378	1.009196745910648	1.052704267203825	3.518188641909122E-16	-106446.03945437938	-110751.43683547349	-117538.1015561831	-2124.4687952993963
6868000	-336849.1532540028	-2112.299559759762	-334736.85369424307	1.615358816294459E15	7.780589906375634E14	6.056724363880879E14	3.135638806123907E14	4.282978542679635E14	4.796619502744769E15	2.848133915292201	3.3635488182287037	3.477508103360233	0.6891371705131824	0.6668018535586492	0.724434115301537	0.9112653861222134	1.0186057189959072	1.07012889488189	6.102427381436127E-16	-106444.33345593177	-110749.60361302392	-117542.91662528738	-2097.3095753330294
6869000	-336863.4542020479	-2127.7258294388616	-334735.728372609	2.256868771014626E15	1.0621024729232536E15	8.267832906598801E14	4.2803564495818106E14	5.846551612012891E14	9.59566346208268E15	2.848133915292201	3.3635488182287037	3.477508103360233	0.6912834258278402	0.6668018535586492	0.724434115301537	0.9088217871668363	1.004229211692647	1.086949001140527	4.403071832589933E-16	-106443.88640822541	-110750.81301524006	-117541.02894914357	-2112.368502936071
6870000	-336850.4600736816	-2116.6956225775775	-334733.76445110404	1.8732411005320705E15	8.653184978361521E14	6.90244740098156E14	3.423795502451019E14	4.763315625675998E14	6.113485137769319E15	2.848133915292201	3.3540336158289032	3.477508103360233	0.6904547798691069	0.6668018535586492	0.724434115301537	0.9362949645503507	1.0060361816257322	1.0576688538239274	5.341673486382575E-16	-106444.85694802471	-110754.84952238211	-117534.05798069724	-2101.5992835625575
6871000	-336835.4168314228	-2100.2265283616302	-334735.19030306116	1.3497684189199745E15	6.44284183403704E14	5.0476397491593906E14	2.5914136066347562E14	3.5465888640239294E14	4.570157422482609E15	2.848133915292201	3.3540336158289032	3.6164600001379443	0.6904547798691069	0.6668018535586492	0.7261964755607127	0.9500323563551606	1.007691735464992	1.0422759081798578	7.229262106502221E-16	-106450.05434970322	-110755.83313597474	-117529.30281738317	-2085.072996065358
6872000	-336826.94823147403	-2093.5873318981526	-334733.36089957587	1.208453915044747E15	5.676515617775374E14	4.49612660465732E14	2.2831850256334038E14	3.015792048699214E14	5.758830818152398E15	2.754846152263668	3.3540336158289032	3.6164600001379443	0.6904547798691069	0.6668018535586492	0.7261964755607127	0.9201929794873435	0.9695168518417736	1.1102901686708933	8.172391929029619E-16	-106450.71933787556	-110753.06475462602	-117529.57680707428	-2078.114052836479
6873000	-336825.7536841133	-2092.38772667555	-334733.3659574378	1.215877463577195E15	5.660837230287641E14	4.483708353617621E14	2.2768789758264612E14	3.007462526230227E14	5.033141984350041E15	2.754846152263668	3.3540336158289032	3.6164600001379443	0.6904547798691069	0.6668018535586492	0.7261964755607127	0.9254438688596516	1.0043540967659865	1.070202034374372	8.396296462304511E-16	-106453.50213712764	-110751.21204210183	-117528.65177820834	-2077.022135600534
6874000	-336840.9652291439	-2107.9790146921596	-334732.9862144517	1.626055337501431E15	7.502093024805312E14	5.770608093661296E14	3.017461352041749E14	3.985676001553225E14	6.345197043796561E15	2.754846152263668	3.3540336158289032	3.6234035807911287	0.7021930940910636	0.6668018535586492	0.7261964755607127	0.9298731714619034	0.9820795090979757	1.0880473194401308	6.193204400437067E-16	-106451.27621225727	-110744.95701190586	-117536.75299028857	-2092.6835338363994
6875000	-336867.1705831061	-2126.877353811362	-334740.29322929477	2.2291027388297825E15	1.0503736961768814E15	8.079472028075204E14	4.224770459504825E14	5.5803749849429194E14	9.250768058385446E15	2.754846152263668	3.2778039904090135	3.6309281452516506	0.7021930940910636	0.6710630239931105	0.7261964755607127	0.909396268192734	1.0295762303544962	1.0610275014527797	4.3739895775948954E-16	-106452.4815401982	-110750.60111912664	-117537.2105699699	-2111.57574950016
6876000	-336871.64894898504	-2133.056750028969	-334738.59219895606	2.558967727118365E15	1.170176877167735E15	9.000997883121025E14	4.706638092482946E14	6.166205418280961E14	1.0070210417640404E16	2.754846152263668	3.2778039904090135	3.6309281452516506	0.7089007109918152	0.6710630239931105	0.7261964755607127	0.9118636597825567	0.980975256097884	1.1071610841195694	3.9463700337575264E-16	-106451.48226140435	-110752.97574850149	-117534.13418905025	-2117.773047179659
6877000	-336861.8855013092	-2119.9514250060843	-334741.9340763031	1.9930310256856088E15	9.246646392989285E14	7.097351397445326E14	3.719148826269938E14	4.872487443225209E14	7.060048539894868E15	2.805400775119727	3.2778039904090135	3.4430150607700334	0.7089007109918152	0.6710630239931105	0.7261964755607127	0.9194621236482741	0.9902069117637559	1.0903309645879802	4.90974303443983E-16	-106445.22641294455	-110750.72695086904	-117545.98071248953	-2104.848281297347
6878000	-336852.68940666196	-2119.481024814951	-334733.208381847	1.9383952984718075E15	9.221062961250462E14	7.085090792204928E14	3.708858792324595E14	4.859006363128753E14	7.793061342536082E15	2.805400775119727	3.2778039904090135	3.4430150607700334	0.7089007109918152	0.6710630239931105	0.7261964755607127	0.9303448365754673	0.9894148805854835	1.0802402828390592	4.940046701219462E-16	-106446.35231038222	-110751.27251241953	-117535.58355904525	-2104.272952240341
6879000	-336875.6936447333	-2132.701278614681	-334742.9923661186	2.4713375345346785E15	1.1187612121875246E15	8.880969107536616E14	4.598199748087111E14	6.04162392345301E14	1.1323298464326454E16	2.84382575968985	3.2778039904090135	3.42341913211916	0.7089007109918152	0.6710630239931105	0.7261964755607127	0.9358416766932389	0.98420263726887	1.0799556860379012	4.1041720730641287E-16	-106448.80378610588	-110753.19847773152	-117540.9901022812	-2117.29738576218
6880000	-336886.3518343642	-2133.554840658944	-334752.7969937052	2.4323934516423165E15	1.1557964103735245E15	9.155221552145595E14	4.756444248302178E14	6.486951703993999E14	9.109700004752456E15	2.84382575968985	3.2778039904090135	3.42341913211916	0.7089007109918152	0.6518728294402041	0.7261964755607127	0.9552852354834952	0.98420263726887	1.0605121272476448	3.827109955545833E-16	-106448.45788926387	-110760.6566537065	-117543.6824507348	-2118.4382946436135
6881000	-336905.16075118433	-2150.3319080549727	-334754.82884312933	3.3819147906842625E15	1.5666056378322228E15	1.2195571099078882E15	6.33600754488739E14	8.641197841410045E14	1.5027421183496516E16	2.84382575968985	3.353830542016534	3.42341913211916	0.7089007109918152	0.6384500661072544	0.7261964755607127	0.9353377036477781	0.9950441160970528	1.069618180255179	2.964021618816812E-16	-106445.64768138631	-110760.2125385442	-117548.96862319883	-2134.9442881383275
6882000	-336893.5148819543	-2156.369523131174	-334737.1453588231	3.724500947499496E15	1.7450406322618688E15	1.358463582659472E15	7.087561268579011E14	9.584447585484935E14	1.2376226377420262E16	2.84382575968985	3.353830542016534	3.42341913211916	0.7033808155672685	0.6384500661072544	0.7261964755607127	0.9172679383986321	1.0172552392814491	1.0654768223199287	2.620810957349568E-16	-106451.16746330538	-110750.28818439151	-117535.68971112625	-2141.298942563292
6883000	-336885.7530907045	-2156.248722652571	-334729.50436805194	3.873015119715368E15	1.753947372819265E15	1.3653972372821E15	7.123736402076101E14	9.633366944524071E14	1.5565034969420854E16	2.84382575968985	3.3451031246751977	3.42341913211916	0.7080137957108029	0.6384500661072544	0.7261964755607127	0.9279211699792409	1.0083072772036206	1.0637715528171485	2.5922051042100723E-16	-106451.01939450062	-110746.51908176854	-117531.96589178279	-2140.9628101640224
6884000	-336896.5378989726	-2163.0803401141607	-334733.4575588584	4.280822355908114E15	1.9879091128957258E15	1.5475296722416958E15	8.073982652491966E14	1.0918376610524608E15	1.6607197284104476E16	2.7893942402503478	3.3451031246751977	3.5324057822470394	0.7092221793032782	0.6384500661072544	0.7261964755607127	0.947763385847666	0.9847762863211085	1.0674603278312353	2.2944083831825326E-16	-106456.21064896362	-110748.8953389521	-117528.35157094267	-2147.835015422326
6885000	-336895.2432122588	-2160.315420605427	-334734.9277916534	4.1774203626701915E15	1.8773114244304568E15	1.461432570971756E15	7.421849817081214E14	1.0310930763540734E15	1.3630096706581086E16	2.7893942402503478	3.3451031246751977	3.543741390545513	0.6971542440660189	0.6384500661072544	0.7261964755607127	0.9209432570313275	0.9868986240035352	1.0921581189651473	2.422119952517773E-16	-106454.25944403096	-110745.70862522881	-117534.95972239361	-2145.2097934019607
6886000	-336876.32865116524	-2139.7988681083484	-334736.5297830569	2.810707002442638E15	1.317440134706606E15	1.048709681331568E15	5.1825458653179925E14	7.199939840961396E14	1.1048269043724006E16	2.75919792067959	3.3451031246751977	3.543741390545513	0.6971542440660189	0.6384500661072544	0.7261964755607127	0.9190574573952552	0.9946411241879872	1.0863014184167674	3.481714920517793E-16	-106448.98403605417	-110750.33164785974	-117537.21409914295	-2124.551754972268
6887000	-336893.21256868565	-2151.93403498698	-334741.27853369864	3.609194160393337E15	1.6302347171030975E15	1.2977006533513298E15	6.413017182830789E14	8.909393012540445E14	1.4543901473128006E16	2.75919792067959	3.3451031246751977	3.543741390545513	0.6971542440660189	0.6384500661072544	0.7261964755607127	0.9198642169458643	1.0004156727470923	1.0797201103070533	2.8475950988822507E-16	-106447.98750036479	-110755.08711062	-117538.20392271384	-2136.6128729583506
6888000	-336935.8860858137	-2194.195994319083	-334741.6900914946	6.953262398017964E15	3.22398484074026E15	2.5814940310819365E15	1.268251122829315E15	1.7619394329303062E15	1.8491706699863956E16	2.796359888125307	3.3451031246751977	3.543741390545513	0.6971542440660189	0.6384500661072544	0.7261964755607127	0.9111133781467765	1.00916651154618	1.0797201103070533	1.4177535519339342E-16	-106446.72698005755	-110758.54135489101	-117536.42175654603	-2179.3178218095345
6889000	-336931.08671672136	-2190.9143500849345	-334740.1723666364	7.309641067355901E15	3.3304581316629195E15	2.6020421867055385E15	1.278346151348381E15	1.7759640971234535E15	2.4252859104656244E16	2.796359888125307	3.3451031246751977	3.543741390545513	0.6971542440660189	0.6384500661072544	0.7261964755607127	0.9146161085537204	1.0117651954703901	1.073618695975899	1.4336787193483642E-16	-106446.0807734196	-110754.66286552801	-117539.42872768879	-2175.753806520118
6890000	-336940.5476839905	-2202.518511680597	-334738.0291723099	8.54822067889007E15	4.053599546327628E15	3.167022857159612E15	1.5559130947722482E15	2.1615786825140282E15	3.8703098878747056E16	2.8184386152779104	3.3451031246751977	3.5877336390848367	0.6971542440660189	0.6343696884796419	0.7261964755607127	0.9309194974306059	0.9734523868428944	1.0956281157265093	1.1768982675240495E-16	-106445.58702358512	-110753.42199384508	-117539.02015487969	-2187.0652397652184
6891000	-336969.1867377913	-2228.471025363091	-334740.7157124282	1.3652454589930542E16	6.450660445891923E15	5.039814327564911E15	2.473321005162493E15	3.4142371233888735E15	4.3862187025322816E16	2.8184386152779104	3.3451031246751977	3.5877336390848367	0.6971542440660189	0.6560737767225514	0.7261964755607127	0.9183506003200849	1.0060083636574295	1.075641036022495	7.233200831304767E-17	-106449.14989484445	-110752.87298390866	-117538.69283367507	-2213.378919557943
6892000	-336936.84121430205	-2192.72154990489	-334744.11966439715	7.2026035208383E15	3.444244801376109E15	2.690942186833068E15	1.325493318305709E15	1.822986739558697E15	2.5262391489427912E16	2.8184386152779104	3.3451031246751977	3.5877336390848367	0.6971542440660189	0.6560737767225514	0.7312916891231179	0.9234761373316668	1.0008828266458476	1.075641036022495	1.3435573331047787E-16	-106446.54940980357	-110753.11802465377	-117544.4522299398	-2177.562574879995
6893000	-336932.26576321153	-2191.823760397591	-334740.4420028139	7.194286038078253E15	3.291002572495453E15	2.650933843204425E15	1.3057861648959822E15	1.7958829629021628E15	2.91078170025468E16	2.8184386152779104	3.3451031246751977	3.5877336390848367	0.6971542440660189	0.6560737767225514	0.7312916891231179	0.9157024375317236	1.0086565264457907	1.075641036022495	1.3731535625201892E-16	-106447.17700316594	-110751.76455947281	-117541.50044017515	-2176.501328043167
6894000	-336945.8837889271	-2198.4313476918182	-334747.4524412353	8.151954657595984E15	3.680098383428745E15	2.9643542182360705E15	1.4601694816491388E15	2.0082105130942155E15	2.8668672204909836E16	2.8184386152779104	3.3451031246751977	3.474844114826794	0.6971542440660189	0.6465735146617051	0.7312916891231179	0.9310538477910096	0.9722767174564989	1.0966694347525006	1.2387763199383318E-16	-106446.99882978441	-110759.7131512938	-117540.74046015712	-2183.2643225470374
6895000	-336952.23102440935	-2213.709198612777	-334738.5218257966	9.498768114252E15	4.3377915551624265E15	3.451184064421294E15	1.7966271486687982E15	2.367110255874914E15	6.0213756194736136E16	2.8184386152779104	3.3467966837066707	3.5282796118897086	0.7115546362924715	0.6465735146617051	0.7312916891231179	0.9196085838442896	0.9862317553933927	1.094159660762327	1.0622367627220057E-16	-106447.19675963685	-110749.88190689235	-117541.44315926734	-2197.9353640639933
6896000	-336940.94455843884	-2198.7977865538237	-334742.14677188505	7.999565225982923E15	3.7066899895200715E15	2.949074261584511E15	1.5352374071608605E15	2.0227214142574818E15	3.2277305908845748E16	2.8184386152779104	3.3467966837066707	3.5282796118897086	0.7115546362924715	0.6539672805493896	0.7312916891231179	0.9064592555217342	1.00974028433484	1.0838004601434352	1.2187037260331904E-16	-106451.618530518	-110752.07092110107	-117538.45732026598	-2183.5102149347213
6897000	-336949.0977804832	-2203.0911976399384	-334746.00658284326	8.712960365665363E15	3.9916925695043385E15	3.175824761207598E15	1.6532798211770132E15	2.1782458467045652E15	3.2095241472671896E16	2.8184386152779104	3.3467966837066707	3.5074465843190876	0.7115546362924715	0.6539672805493896	0.7536952100567733	0.9386685685845971	1.0027501704946786	1.0585812609207335	1.1120734960888212E-16	-106455.84742471433	-110745.97153489901	-117544.18762322994	-2187.9076519178125
6898000	-336956.5960312325	-2214.778660493204	-334741.8173707393	1.0849744392064768E16	4.907386132948288E15	3.904358399816517E15	2.0325419177584502E15	2.719999740723191E15	4.4049646692373576E16	2.8184386152779104	3.3467966837066707	3.516354940689773	0.7115546362924715	0.6539672805493896	0.7087486384670612	0.9146894567926744	1.004326132829794	1.0809844103775408	9.239623091041624E-17	-106454.61783980217	-110745.04780046963	-117542.15173046752	-2199.460677718688
6899000	-336953.60862750595	-2212.6206274346437	-334740.9880000713	1.0573592288529954E16	4.742224879126774E15	3.7729546778061635E15	1.964135401389038E15	2.628456381352071E15	3.6838712695594032E16	2.8184386152779104	3.3467966837066707	3.516354940689773	0.7115546362924715	0.6539672805493896	0.7087486384670612	0.9208454226656442	1.004960018893529	1.0741945584408363	9.652405737968303E-17	-106445.29353108091	-110752.07260307908	-117543.62186591132	-2197.43775034056
6900000	-336967.8696987068	-2229.2309718566516	-334738.63872685016	1.3722336207615856E16	6.3707988757684E15	5.068662081425203E15	2.6386584165433485E15	3.531120387186818E15	5.1683092297512184E16	2.8184386152779104	3.3467966837066707	3.516354940689773	0.7115546362924715	0.6670356910106231	0.7087486384670612	0.9201948828540372	1.0099790880537338	1.0698260290922386	7.063468255025877E-17	-106449.73401629431	-110752.68300233806	-117536.22170821777	-2214.021472064487
6901000	-336903.6936922359	-2159.109346140028	-334744.5843460959	3.837832535765019E15	1.7908840536534792E15	1.4248426645281562E15	7.417486148087158E14	9.926270317044595E14	1.2408653973425824E16	2.8184386152779104	3.3467966837066707	3.4952358917049238	0.7115546362924715	0.6670356910106231	0.7443738403892458	0.9469584886743718	1.0110895273785856	1.0419519839470524	2.536126136342884E-16	-106454.66297089063	-110754.43058520996	-117535.49078999531	-2144.0565794359877
6902000	-336872.02572672383	-2134.2610741240146	-334737.7646525998	2.6400463408268485E15	1.1635533765255268E15	9.320015652109106E14	4.8518399821942494E14	6.492856878260308E14	9.848225413005144E15	2.8184386152779104	3.298006603965382	3.4952358917049238	0.7115546362924715	0.6670356910106231	0.7443738403892458	0.9416474621369043	0.9898611210530457	1.0684914168100599	3.8323293351115864E-16	-106452.55354597175	-110751.99713016568	-117533.21397646237	-2119.04355947868
6903000	-336848.63462074794	-2111.6468134390134	-334736.9878073089	1.7124130311743282E15	7.710898465793286E14	6.176398503895176E14	3.215326910308082E14	4.302833067729084E14	7.369531576437998E15	2.8184386152779104	3.298006603965382	3.4952358917049238	0.7115546362924715	0.6670356910106231	0.7443738403892458	0.9369822590882778	0.9898611210530457	1.0731566198586864	5.776277362259773E-16	-106446.89037701253	-110754.8397593635	-117535.25767093287	-2096.309359591701
6904000	-336869.024319683	-2127.560928487512	-334741.4633911955	2.2026871617816375E15	1.027159093373151E15	8.22750269393708E14	4.28309650927489E14	5.731749780412475E14	7.764667969837159E15	2.8184386152779104	3.25565342819447	3.4952358917049238	0.7115546362924715	0.6670356910106231	0.7144290414192768	0.9530246857072447	0.9738186944340788	1.0731566198586864	4.3900353543896233E-16	-106453.02813078991	-110754.36867994626	-117534.06658045933	-2112.459863729619
6905000	-336896.7103918553	-2155.6055421029614	-334741.10484975233	3.875875501970898E15	1.7325078458464155E15	1.3627868460405278E15	7.094434198866514E14	9.237200710894049E14	1.390080641893419E16	2.8134531457338072	3.25565342819447	3.5237395072987208	0.7115546362924715	0.6670356910106231	0.7144290414192768	0.9161474921922499	0.985698190299363	1.098154317508397	2.6370514614851195E-16	-106450.61986591536	-110749.641736123	-117540.843247714	-2140.4236409911164
6906000	-336889.54515871376	-2150.96898368993	-334738.57617502386	3.424534371354836E15	1.5516674158230355E15	1.2205381685221158E15	6.252271745251666E14	8.273015059741974E14	1.0126343328585418E16	2.8614709309906523	3.25565342819447	3.5237395072987208	0.7115546362924715	0.6484937208033066	0.7496710171873755	0.927516102584233	0.9864771528012374	1.0860067446145394	2.971322964755543E-16	-106450.10628383912	-110749.44244045111	-117539.02745073364	-2135.9672750638597
6907000	-336894.19144311844	-2159.480358843101	-334734.71108427533	3.91184473888303E15	1.890779167013091E15	1.472387813962677E15	7.542385058162976E14	9.980094731880849E14	1.5458209490915788E16	2.8614709309906523	3.25565342819447	3.5237395072987208	0.7115546362924715	0.6447717665605897	0.7496710171873755	0.9292192652344403	0.997556090037503	1.0732246447280664	2.4623872138064194E-16	-106446.49936167113	-110757.2687203776	-117530.9430022266	-2144.2433384035858
6908000	-336921.64212385914	-2185.0886807548845	-334736.55344310426	6.370541538780587E15	2.9242926416815425E15	2.2772055820248485E15	1.1682294778554068E15	1.5435286276294215E15	2.9539379237990908E16	2.8297138051578434	3.25565342819447	3.5237395072987208	0.7115546362924715	0.6447717665605897	0.7182395970673274	0.9414284411237619	0.9685226733971539	1.0900488854790937	1.6057653023662205E-16	-106447.6225380045	-110754.85856470108	-117534.07234039866	-2169.6426666060925
6909000	-336929.67908507615	-2192.448433151718	-334737.23065192444	7.398570970639126E15	3.4144898626902305E15	2.6589320372328835E15	1.337114771199025E15	1.8022692952894825E15	2.7627845011109848E16	2.8297138051578434	3.25565342819447	3.5237395072987208	0.7115546362924715	0.6447717665605897	0.7182395970673274	0.9371863842438992	0.98658619894719	1.0762274168089205	1.3715334357594059E-16	-106445.72403679283	-110755.39148164932	-117536.1151334823	-2177.226832509875
6910000	-336919.64231256535	-2177.008381757127	-334742.6339308082	5.764817978624593E15	2.5614895019185805E15	1.9946834618523492E15	1.003079693650199E15	1.352030339115233E15	2.3702473363111544E16	2.8297138051578434	3.25565342819447	3.5237395072987208	0.7115546362924715	0.6447717665605897	0.7182395970673274	0.9030071042905768	0.9884055919887866	1.1085873037206464	1.795019384238723E-16	-106449.83360980354	-110751.62300411728	-117541.17731688744	-2161.671208528218
6911000	-336939.32644341904	-2202.9903776122037	-334736.33606580686	8.749926616381819E15	4.0635314938132385E15	3.2348240034884835E15	1.591279571273768E15	2.144852776623226E15	2.9212520966893408E16	2.8297138051578434	3.25565342819447	3.4925798256541585	0.7115546362924715	0.6447717665605897	0.7182395970673274	0.9396624731737421	0.9887238771713996	1.071613649654868	1.1472175866208645E-16	-106451.2164871911	-110756.19127975454	-117528.92829886121	-2187.9017471372185
6912000	-336926.8058988052	-2192.331383780191	-334734.47451502504	7.255826720394212E15	3.3841527131377485E15	2.6598627409219605E15	1.3252347325581458E15	1.7862564474008418E15	2.9657191915514924E16	2.8297138051578434	3.25565342819447	3.4925798256541585	0.7115546362924715	0.6447717665605897	0.7182395970673274	0.9459564122639117	0.9981800322667972	1.0558635554693008	1.3759070464882252E-16	-106446.05420224268	-110750.53319255484	-117537.88712022747	-2177.0460541770312
6913000	-336961.8324740032	-2223.4909655844335	-334738.3415084188	1.2926551092945264E16	5.901603565173998E15	4.654005862327832E15	2.317240241229653E15	3.1150418685187545E15	4.8525060396420448E16	2.8297138051578434	3.3832998684119384	3.4925798256541585	0.7115546362924715	0.6447717665605897	0.7182395970673274	0.920147795208494	1.0016812045012031	1.0781710002903124	7.766989706355896E-17	-106448.37700726006	-110751.21075251097	-117538.75374864775	-2208.241132143196
