# BEAST v1.8.2, r6687
# Generated Sun Jan 24 12:06:37 EST 2016 [seed=1453655180944]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(HIV-2)	tmrca(HIV-1)	constant.popSize	kappa	alpha	clock.rate	treeLikelihood	coalescent
2317000	-317910.02188215323	-525.7741747064456	-317384.2477074468	1194.4261335833096	289.4185249235244	560.5008754633798	5282.169923886723	3.2862610352012096	0.7041252420537196	6.738125985393057E-4	-317384.2477074468	-515.2398968853477
2318000	-317915.7690845025	-521.7309110191237	-317394.03817348334	1108.8768714009411	270.39326371383567	511.3358814406975	4957.1036535111	3.2862610352012096	0.7041252420537196	7.256247255608205E-4	-317394.03817348334	-511.1861416358322
2319000	-317908.23138393555	-522.3205014574701	-317385.91088247806	1104.7557688477239	271.9353683619104	530.193391159824	5225.167772537218	3.2862610352012096	0.7041252420537196	7.209197823627749E-4	-317385.91088247806	-511.72956539822724
2320000	-317908.75306049176	-526.8133458621359	-317381.9397146296	1173.4630290430262	296.4280213183158	546.0456208485047	6315.756495176202	3.2862610352012096	0.7041252420537196	6.886011623558739E-4	-317381.9397146296	-516.07866896782
2321000	-317902.53187798575	-524.1891956876499	-317378.3426822981	1153.4735591387275	283.00464321015636	540.0775870585836	4377.021766466989	3.262806787905252	0.7041252420537196	7.096206520960219E-4	-317378.3426822981	-513.79917562561
2322000	-317910.47945623833	-526.6188776078941	-317383.8605786304	1215.6028190326494	290.467653629683	562.6129965310741	5785.801841654822	3.262806787905252	0.7041252420537196	6.84430251109912E-4	-317383.8605786304	-515.9859267927654
2323000	-317912.0128754277	-525.5784267067517	-317386.43444872095	1180.3879531245689	285.6789144656667	555.3135027028987	5422.064506138249	3.306568011466126	0.7058968995839713	6.832621581593579E-4	-317386.43444872095	-514.9971759481496
2324000	-317912.67227986915	-526.5363341000502	-317386.1359457691	1209.116154083546	291.38275004043885	566.4008344991306	5217.167589407055	3.306568011466126	0.6865391658273006	6.726389963005189E-4	-317386.1359457691	-516.0092595262888
2325000	-317916.37911616423	-526.035833662196	-317390.343282502	1191.2499363991321	294.93179103638585	554.0388550585452	5222.480619718304	3.306568011466126	0.6865391658273006	6.653650870246353E-4	-317390.343282502	-515.5186032495554
2326000	-317915.7621931338	-524.4024914123052	-317391.3597017215	1147.6726720546394	283.1143164885329	538.921841063259	4101.477112427384	3.306568011466126	0.6865391658273006	7.076679106607129E-4	-317391.3597017215	-514.0653088819075
2327000	-317904.4839816282	-522.1159797447735	-317382.36800188344	1118.4010802092023	272.685178038974	517.4070991378794	5243.058431168195	3.306568011466126	0.6865391658273006	7.33036435721551E-4	-317382.36800188344	-511.49805411409704
2328000	-317907.6049909202	-525.0818822013438	-317382.52310871886	1146.1152527138054	282.2934859407561	538.0137611665892	6158.6079037950985	3.306568011466126	0.6865391658273006	7.08912879551686E-4	-317382.52310871886	-514.3364401350582
2329000	-317910.266749719	-523.8172208883968	-317386.4495288306	1138.4526524624605	286.43552849066623	540.8865251268884	5178.552853757349	3.306568011466126	0.6795612301981548	7.039937648273918E-4	-317386.4495288306	-513.2520601225908
2330000	-317913.04693930433	-522.033974515137	-317391.0129647892	1090.4895678836951	274.6774160136948	527.4953475480152	4934.916441073436	3.306568011466126	0.6795612301981548	7.459810002196675E-4	-317391.0129647892	-511.4591309108461
2331000	-317917.16437558364	-522.1789925130316	-317394.9853830706	1113.006644163274	279.8797653694715	523.8104536413117	3996.4847998321516	3.306568011466126	0.6795612301981548	7.263586852122189E-4	-317394.9853830706	-511.8416990197369
2332000	-317911.26073182985	-521.7259047963656	-317389.53482703347	1105.7426409191057	273.47511382737895	510.9505823701022	4697.544274498892	3.306568011466126	0.6850539062558455	7.379222400241813E-4	-317389.53482703347	-511.2112078796941
2333000	-317904.0712797521	-519.7862497011504	-317384.28503005096	1059.2027202215038	273.2942861935574	488.69754727791866	4048.219241409746	3.306568011466126	0.6850539062558455	7.596235386735687E-4	-317384.28503005096	-509.3913600202474
2334000	-317909.3567612739	-523.3747254378231	-317385.9820358361	1140.5399213857454	292.38936294857757	529.4300464901095	5122.352040233129	3.306568011466126	0.6863627336750172	7.031556470497232E-4	-317385.9820358361	-512.8216666385616
2335000	-317913.3017591812	-519.8351358640218	-317393.46662331716	1077.4508000329815	269.7412641752536	500.6570849835175	4972.714548860018	3.306568011466126	0.6949474331047889	7.587174206137675E-4	-317393.46662331716	-509.23574976700144
2336000	-317909.5506609638	-520.5134896884256	-317389.0371712754	1068.6257026890612	272.5758374837992	505.91823482711885	4379.09298803348	3.306568011466126	0.6949474331047889	7.574306177106311E-4	-317389.0371712754	-510.0429236143468
2337000	-317904.50258906547	-517.3267977089371	-317387.17579135654	1018.4914610884686	253.82079697441034	476.5506307804776	4767.267670905717	3.306568011466126	0.6949474331047889	7.92711749587873E-4	-317387.17579135654	-506.72581770186736
2338000	-317903.74054025253	-519.7141486880915	-317384.02639156446	1051.9062075013385	261.11394445932325	495.3190975815489	3785.416299852998	3.306568011466126	0.6949474331047889	7.587358678292413E-4	-317384.02639156446	-509.3875483122816
2339000	-317897.96003246226	-517.855468602372	-317380.1045638599	1038.2337232930258	253.45861302747062	490.94732757826085	4152.193225471401	3.329554948819655	0.6949474331047889	7.825432948463157E-4	-317380.1045638599	-507.39771090858824
2340000	-317898.58011680224	-519.0347749368241	-317379.5453418654	1044.3283712825028	257.3552364782686	484.84891047933394	5124.101036449457	3.329554948819655	0.6949474331047889	7.663999622826941E-4	-317379.5453418654	-508.38752306701974
2341000	-317909.6939203075	-527.2981975238358	-317382.3957227837	1170.659683137936	288.2003233594809	543.9764333437822	6622.346088269798	3.329554948819655	0.6949474331047889	6.718677245808523E-4	-317382.3957227837	-516.5259622015376
2342000	-317904.880576289	-523.8564556577569	-317381.0241206313	1145.295593812918	280.79668474061424	530.4305323083482	4568.968065921987	3.329554948819655	0.6949474331047889	7.042751953111007E-4	-317381.0241206313	-513.4083220391716
2343000	-317902.80024486117	-520.8096778202466	-317381.9905670409	1080.7021162153094	272.5268402951536	505.99129447612813	4409.672227227902	3.329554948819655	0.6949474331047889	7.27191955495868E-4	-317381.9905670409	-510.3650419132055
2344000	-317904.2872009933	-524.7702651937914	-317379.5169357995	1134.566112098413	284.9998883326759	541.5119349171692	3947.329375013869	3.329554948819655	0.6949474331047889	7.070276317876675E-4	-317379.5169357995	-514.4644830375485
2345000	-317915.1579434872	-529.9881786813779	-317385.1697648059	1268.8755185521982	319.4575960900093	589.0381623384303	5743.516375035988	3.329554948819655	0.6949474331047889	6.304097862485253E-4	-317385.1697648059	-519.4219491990593
2346000	-317920.012048631	-528.6554749468921	-317391.3565736841	1250.0421262760283	313.1801905012579	575.2138484652658	4481.177808090101	3.329554948819655	0.6949474331047889	6.61778567948329E-4	-317391.3565736841	-518.2889187621578
2347000	-317907.4671246855	-523.7251133844918	-317383.74201130104	1158.2739476967158	285.8331587329288	535.7939359499162	5403.893426087731	3.329554948819655	0.6949474331047889	7.187799057775757E-4	-317383.74201130104	-513.0887817950027
2348000	-317900.4703604784	-526.4129110297282	-317374.0574494487	1214.252518027694	299.983430526021	561.5897540616802	5502.076326176987	3.329554948819655	0.6949474331047889	6.820235912356845E-4	-317374.0574494487	-515.8110121005828
2349000	-317907.69548403873	-527.660171045255	-317380.03531299345	1243.5638095251697	304.2894330952909	569.9237810595965	4453.7672062408565	3.329554948819655	0.6949474331047889	6.546247338434324E-4	-317380.03531299345	-517.3106084774874
2350000	-317913.7581719769	-531.2128759990201	-317382.54529597785	1283.4714618372045	313.46985930658207	591.1669656681757	7086.111310777993	3.3065665673118554	0.6913390225742818	6.247117964277001E-4	-317382.54529597785	-520.4534643371085
2351000	-317905.49245372496	-529.4693807893631	-317376.0230729356	1223.2822019152504	301.4532169475651	578.1353143180723	7006.6886581953	3.2828224922292684	0.6913390225742818	6.603794789889754E-4	-317376.0230729356	-518.6738656734685
2352000	-317901.1839567732	-523.8266822903599	-317377.35727448284	1136.0771529849383	284.52160989609087	533.5378335275125	4471.937086279139	3.2828224922292684	0.6913390225742818	7.108738644559929E-4	-317377.35727448284	-513.4066039821025
2353000	-317920.4588260562	-535.0233732324881	-317385.4354528237	1410.652925903972	347.7249325656052	652.0573507661087	5759.3564892125405	3.2828224922292684	0.6913390225742818	5.717619608606164E-4	-317385.4354528237	-524.5678454664472
2354000	-317929.66728939384	-526.4817519672382	-317403.1855374266	1213.4858193210812	302.15635979111147	559.4245916210937	4497.029665964332	3.2828224922292684	0.6913390225742818	6.729867133868913E-4	-317403.1855374266	-516.1107929113899
2355000	-317917.0749085907	-532.0708906980226	-317385.0040178927	1315.866963755566	333.4850767038784	611.5812670804013	4597.025290993657	3.228841744626251	0.6913390225742818	6.031347254728405E-4	-317385.0040178927	-521.8059093057292
2356000	-317911.8099821533	-531.0077274610268	-317380.80225469224	1294.763189561839	330.5948455849774	606.2808463619589	5933.708912980942	3.228841744626251	0.6913390225742818	6.078068372016627E-4	-317380.80225469224	-520.4797972000479
2357000	-317920.7546450589	-533.4605195509112	-317387.294125508	1356.477603427901	337.88414070351496	610.0859455399614	4812.753595499743	3.228841744626251	0.6913390225742818	6.086646656526981E-4	-317387.294125508	-523.1405604171752
2358000	-317937.2075441404	-532.725449869542	-317404.4820942709	1336.830162310183	331.3897464842978	605.8217202219134	4524.419276925662	3.228841744626251	0.6913390225742818	5.971900336021696E-4	-317404.4820942709	-522.4862839842039
2359000	-317922.9456591829	-535.0886538984635	-317387.85700528446	1404.043862426092	351.42477514595936	650.0052501423899	5467.70513860837	3.228841744626251	0.6913390225742818	5.739936759387061E-4	-317387.85700528446	-524.6996956574002
2360000	-317919.72681498696	-533.7646872133399	-317385.9621277736	1332.047581221442	327.97653354627624	618.11233234415	7525.328906756799	3.228841744626251	0.6913390225742818	6.093361693691845E-4	-317385.9621277736	-522.9966214240244
2361000	-317920.7285209882	-536.0797765085023	-317384.6487444797	1353.2103461255883	337.0302702563282	610.1413334047521	8328.239566918435	3.228841744626251	0.6913390225742818	6.023771031989735E-4	-317384.6487444797	-525.2218081117694
2362000	-317927.8667268654	-537.5691919321433	-317390.29753493326	1465.8429402621489	360.9727598880492	688.173676031976	5639.7639276584405	3.228841744626251	0.6913390225742818	5.471749473469767E-4	-317390.29753493326	-527.1970524495941
2363000	-317919.34134406864	-536.6918367240527	-317382.6495073446	1439.2295942200683	358.58474929553745	678.7138669239897	5935.300989200813	3.228841744626251	0.6913390225742818	5.485643151711668E-4	-317382.6495073446	-526.2660882954469
2364000	-317914.86164934014	-527.8830636090682	-317386.97858573106	1229.6701722404712	299.963851256015	580.3429860153651	4784.302685300149	3.228841744626251	0.6913390225742818	6.487102410105166E-4	-317386.97858573106	-517.5053786002333
2365000	-317909.9968380781	-534.4202751613216	-317375.57656291674	1287.3126239415408	324.032519055849	607.4355697899533	3891.7725802348655	3.228841744626251	0.6913390225742818	6.192967582514783E-4	-317375.57656291674	-524.2954209089929
2366000	-317911.3456447056	-534.066656971406	-317377.2789877342	1345.67718973231	328.9056806400784	608.9764371533028	7145.660734376423	3.228841744626251	0.6963658137642618	5.954055292997393E-4	-317377.2789877342	-523.373464687106
2367000	-317913.96393466415	-530.7337497987678	-317383.23018486536	1293.1547325596725	313.0506013444388	597.0362832741141	6120.22083257879	3.228841744626251	0.6881481248116335	6.240902462149466E-4	-317383.23018486536	-520.1484593925591
2368000	-317920.7605680569	-533.6962378621661	-317387.0643301947	1331.555794738716	333.5228034160234	624.3527606808904	7302.0946397181415	3.228841744626251	0.7075670996648148	5.893921273805598E-4	-317387.0643301947	-522.9915304931183
2369000	-317918.8697544693	-535.2481135018353	-317383.6216409675	1346.5067343823432	341.00820298580345	638.3653854199612	7553.865147726619	3.228841744626251	0.7075670996648148	5.834896761680696E-4	-317383.6216409675	-524.5195628998989
2370000	-317902.30637929606	-527.8505592982887	-317374.45581999776	1236.2346215357586	311.1177204272908	576.0398773064313	5252.696421050482	3.228841744626251	0.7075670996648148	6.458820423369035E-4	-317374.45581999776	-517.3838379162078
2371000	-317909.7355520254	-526.2735335850341	-317383.46201844036	1206.5915331834676	297.3076433301847	557.0939362842463	5640.94915278716	3.2519108983210048	0.7075670996648148	6.706892759779939E-4	-317383.46201844036	-515.6899302236129
2372000	-317920.99879406166	-535.2633573520369	-317385.7354367096	1411.5907225552621	347.94817915088186	649.9179316530506	6147.434152143426	3.2519108983210048	0.7075670996648148	5.680661378531504E-4	-317385.7354367096	-524.7596736841163
2373000	-317911.6103628799	-525.7144719894999	-317385.8958908904	1165.9447857373054	288.1241595760125	541.9604406409891	6301.854972996672	3.2519108983210048	0.7075670996648148	6.893891316063882E-4	-317385.8958908904	-514.992604484675
2374000	-317906.0019937742	-526.7304195489211	-317379.2715742253	1208.9682686498745	299.34969141671985	568.695384848348	5021.965627506593	3.262900646017194	0.7075670996648148	6.692487610272981E-4	-317379.2715742253	-516.2614306432904
2375000	-317913.17667215137	-525.2174975321465	-317387.95917461923	1157.6411411168026	283.81634379162347	542.846770724834	6177.328295174259	3.262900646017194	0.7075670996648148	6.965809396490016E-4	-317387.95917461923	-514.5014560159085
2376000	-317914.64150473714	-527.883760731771	-317386.75774400536	1232.8986397431213	311.8711780329167	555.7976744638572	4499.492709815104	3.262900646017194	0.7075670996648148	6.593112548524687E-4	-317386.75774400536	-517.5395737272703
2377000	-317911.2094926709	-523.3470988997265	-317387.8623937712	1157.4669560654502	293.29318761210885	522.689120036917	4668.190572373235	3.262900646017194	0.7075670996648148	6.977844322351305E-4	-317387.8623937712	-512.9094472098027
2378000	-317910.1918982169	-525.7073152052055	-317384.4845830117	1198.148053690945	302.38853315237	548.2785235688785	4486.060910512134	3.262900646017194	0.7075670996648148	6.736328560985098E-4	-317384.4845830117	-515.3446498195158
2379000	-317910.0477942907	-524.3846983798979	-317385.6630959108	1148.3717241220452	298.82149413743605	538.8813868122503	4895.144033154683	3.262900646017194	0.7075670996648148	6.805429698565148E-4	-317385.6630959108	-513.924568780819
2380000	-317908.7277934554	-527.1543215877807	-317381.57347186765	1222.0175576501372	310.5786771505198	564.1796464862978	5062.91970406443	3.309601721646561	0.7075670996648148	6.562950688662792E-4	-317381.57347186765	-516.6807997218422
2381000	-317913.6851100891	-530.0386091077806	-317383.6465009813	1257.345370878054	309.5460844901815	585.4008206890283	4251.950705077764	3.309601721646561	0.7075670996648148	6.52646493072356E-4	-317383.6465009813	-519.7452220005285
2382000	-317918.8769126524	-530.0676192715612	-317388.8092933808	1282.5270725058222	312.31790588042327	585.4258780104782	6085.486597928548	3.309601721646561	0.7065726423113778	6.388465623027351E-4	-317388.8092933808	-519.4370533043194
2383000	-317910.1562985218	-526.9058342932261	-317383.25046422856	1182.4663537899191	289.50314337600696	550.0449778465345	4249.233375696162	3.309601721646561	0.7065726423113778	6.733284459506211E-4	-317383.25046422856	-516.5819200267397
2384000	-317916.9513035603	-531.2850972364154	-317385.6662063239	1296.1976736017248	314.0090565942243	604.9631157078596	6260.875560340137	3.309601721646561	0.7065726423113778	6.145680816284718E-4	-317385.6662063239	-520.6648237868693
2385000	-317911.3649984577	-524.1548789158682	-317387.21011954185	1153.4800937839864	281.36495468802207	535.9369807801512	4475.041394704766	3.309601721646561	0.7065726423113778	7.104208165603735E-4	-317387.21011954185	-513.7256169684913
2386000	-317904.66954207397	-521.2073166787746	-317383.4622253952	1095.6287244086477	272.39205590741295	506.2148321095599	4867.522371443195	3.309601721646561	0.7065726423113778	7.434182538814783E-4	-317383.4622253952	-510.648629328966
2387000	-317907.2435286127	-523.0134929887728	-317384.23003562394	1130.7311473320458	280.66007335844546	529.0139910927177	5194.072828089918	3.309601721646561	0.7065726423113778	7.316095126860066E-4	-317384.23003562394	-512.405868451636
2388000	-317912.7573429402	-527.3551941991386	-317385.40214874106	1222.5618620937594	297.62859551411344	566.0875989701415	4649.460629644397	3.309601721646561	0.7065726423113778	6.616621750698687E-4	-317385.40214874106	-516.95872795851
2389000	-317910.739594122	-526.8172177410071	-317383.922376381	1212.900171032656	301.828282992556	568.4315098295083	5357.101542126672	3.309601721646561	0.6806606773041521	6.725359442216877E-4	-317383.922376381	-516.2627954948572
2390000	-317917.9460755815	-529.3134083352952	-317388.63266724616	1265.323996675047	314.00032678891944	592.5634771066162	5415.542968964372	3.309601721646561	0.6806606773041521	6.431425514241749E-4	-317388.63266724616	-518.7927805160733
2391000	-317908.7511929582	-521.9019515327678	-317386.84924142546	1123.0844659785785	275.66842148266477	511.07080268387466	3993.424529675984	3.309601721646561	0.6806606773041521	7.276431193608376E-4	-317386.84924142546	-511.5626267688717
2392000	-317904.88798288535	-525.6148473103287	-317379.273135575	1197.258881748015	299.18490513612267	547.6632727502863	5149.2075563815	3.309601721646561	0.6806606773041521	6.931930307177137E-4	-317379.273135575	-515.0697825926297
2393000	-317905.48890611966	-524.850626402534	-317380.6382797171	1176.893161427557	295.73713696944486	542.0023963696533	5236.225574895757	3.309601721646561	0.6806606773041521	6.943880680033789E-4	-317380.6382797171	-514.2870828317385
2394000	-317910.1233157468	-522.8844415974957	-317387.2388741493	1123.7600431712237	272.5135188711291	524.3332177820442	4318.885065935598	3.309601721646561	0.6848519900123338	7.293711735967142E-4	-317387.2388741493	-512.464399012924
2395000	-317913.2625144908	-529.2721490519704	-317383.99036543886	1167.2143185957846	284.0177329448693	547.895372177039	7596.8814343849635	3.309601721646561	0.6848519900123338	6.879553976778854E-4	-317383.99036543886	-518.3457662569334
2396000	-317908.2342672875	-529.5486908569259	-317378.6855764306	1253.404712560974	317.26353379282955	591.0014619435099	5835.25389990779	3.309601721646561	0.6848519900123338	6.366873004585984E-4	-317378.6855764306	-518.9634960811636
2397000	-317904.78011178394	-528.3020502866771	-317376.47806149727	1240.5259823332385	306.5873697839698	572.4002649365513	5752.057077015737	3.309601721646561	0.6848519900123338	6.482545620407508E-4	-317376.47806149727	-517.7132289179503
2398000	-317908.7619953865	-526.4444453111446	-317382.31755007536	1203.573458411397	303.3087421256656	558.2182328237261	4925.075437951606	3.309601721646561	0.6949627695091095	6.819474012680338E-4	-317382.31755007536	-515.9602234605285
2399000	-317913.4431106467	-529.2534539639829	-317384.1896566827	1257.839254100398	312.2003135243716	579.7559639167265	6213.960497056598	3.309601721646561	0.6949627695091095	6.440641237147918E-4	-317384.1896566827	-518.5938703735017
2400000	-317912.93655874906	-528.6774621595312	-317384.2590965895	1253.8915741617348	311.79706162965704	579.3959250092126	5037.843635934938	3.309601721646561	0.6949627695091095	6.369931261010762E-4	-317384.2590965895	-518.238727277709
2401000	-317910.8099285706	-531.3682125303617	-317379.4417160402	1243.1117157948931	310.40960707633155	582.8117541491565	7490.445509320659	3.309601721646561	0.6949627695091095	6.418458788165448E-4	-317379.4417160402	-520.5252457509816
2402000	-317896.9161480438	-528.5328522739532	-317368.38329576986	1244.5173360906715	311.24216068388716	575.4920256292144	4813.172541015854	3.309601721646561	0.6949627695091095	6.490518729490505E-4	-317368.38329576986	-518.1210040591842
2403000	-317898.88674061	-524.7235714142346	-317374.16316919576	1179.0063874733626	292.12126620206374	541.6490722128366	5043.143833054205	3.309601721646561	0.6949627695091095	7.017694174144445E-4	-317374.16316919576	-514.1870357697738
2404000	-317902.63472577074	-524.6731382515824	-317377.96158751915	1154.9119833199177	287.65827439511526	533.3738261037261	5998.085958940479	3.309601721646561	0.6949627695091095	7.061577514183599E-4	-317377.96158751915	-513.9569643174078
2405000	-317917.2083812536	-526.44564798435	-317390.76273326925	1195.4754369519462	298.43721314022633	567.4071827114038	4907.306132617497	3.309601721646561	0.6949627695091095	6.692063497610197E-4	-317390.76273326925	-515.9838818091536
2406000	-317913.9971598653	-528.3820644844576	-317385.6150953808	1219.8879790452486	306.9605550284616	560.6649314529757	4396.0029451290575	3.2819542178856924	0.6949627695091095	6.471959914857713E-4	-317385.6150953808	-518.0731606406334
2407000	-317909.58633431175	-524.4434737109077	-317385.14286060084	1181.5154449118907	290.19374291986156	532.3456656942137	5272.1557242575045	3.2819542178856924	0.6949627695091095	7.042838522697357E-4	-317385.14286060084	-513.8683784120044
2408000	-317911.79636332026	-528.7759488809056	-317383.0204144394	1192.2318038513677	294.578090615408	551.5723564575273	7386.328015342787	3.2819542178856924	0.6949627695091095	6.980369389725533E-4	-317383.0204144394	-517.8725627393006
2409000	-317910.8346043406	-527.2551588812815	-317383.5794454593	1228.8521954763467	301.48367831982733	566.6279832304141	5090.137977216394	3.2819542178856924	0.6949627695091095	6.616211783762434E-4	-317383.5794454593	-516.7776238538646
2410000	-317910.8657207061	-529.8983359513047	-317380.9673847548	1260.0325976459708	317.26631029355593	585.9696900076613	4795.420442313313	3.2819542178856924	0.6949627695091095	6.318592558624364E-4	-317380.9673847548	-519.5264249580125
2411000	-317911.1070878389	-523.8435210302913	-317387.2635668086	1140.634030420938	287.2826852300215	510.0782875263031	4020.898827325444	3.2819542178856924	0.6852609418845044	7.168839592485028E-4	-317387.2635668086	-513.521644808215
2412000	-317907.4335872247	-520.0224325885999	-317387.41115463607	1071.8319303053427	274.41858026644445	491.87075062930154	4590.065552674385	3.3030478874404103	0.6852609418845044	7.573161608780324E-4	-317387.41115463607	-509.50616314522154
2413000	-317902.2814004718	-519.7080624028179	-317382.57333806896	1073.3331326680116	273.7593457059333	501.13548183145406	4497.052882271788	3.3030478874404103	0.6852609418845044	7.606873172114074E-4	-317382.57333806896	-509.2078278627435
2414000	-317902.87219702516	-519.1976378811772	-317383.674559144	1054.890874328823	268.7968062715956	486.4370160406758	5024.141903372513	3.3030478874404103	0.6852609418845044	7.70802612140014E-4	-317383.674559144	-508.5733741981712
2415000	-317908.939106729	-524.9781154322923	-317383.9609912967	1161.2107996782736	301.1588127315985	541.4491735631805	5452.370931797756	3.2964758384761303	0.6852609418845044	6.850873793924442E-4	-317383.9609912967	-514.3920627788347
2416000	-317909.11781535554	-522.1097067845003	-317387.00810857106	1103.4909659313923	282.07697544312157	509.94017779021686	5435.034559818015	3.2964758384761303	0.6852609418845044	7.423123693035514E-4	-317387.00810857106	-511.4466952195077
2417000	-317907.4739823553	-523.0027130040619	-317384.47126935126	1117.892924345585	289.2674878407897	526.843714799341	5284.182104413556	3.270670766633336	0.6852609418845044	7.16823996768352E-4	-317384.47126935126	-512.4115634625743
2418000	-317902.8524148168	-524.3524437265888	-317378.4999710902	1156.9544137583136	297.6451952743789	540.9027892008352	4884.849035983209	3.270670766633336	0.6852609418845044	6.978109228226099E-4	-317378.4999710902	-513.8667289468325
2419000	-317911.02700965625	-523.9413862821314	-317387.0856233741	1133.761690503398	285.68073085578663	532.3356960367488	5737.389179355081	3.270670766633336	0.6852609418845044	7.04850507350959E-4	-317387.0856233741	-513.2847781021056
2420000	-317919.2379338853	-523.5812787007898	-317395.6566551845	1110.0600080567597	276.5038704431409	510.9884564207779	6284.952058968489	3.270670766633336	0.6852609418845044	7.11505002159576E-4	-317395.6566551845	-512.8241292427838
2421000	-317912.06945944513	-520.1994672954279	-317391.8699921497	1079.795803618042	275.7577369505704	496.91769853170047	4481.516620085749	3.270670766633336	0.6852609418845044	7.446058717578657E-4	-317391.8699921497	-509.7350873714287
2422000	-317901.4666732064	-519.1806411823453	-317382.2860320241	1072.8472710097872	264.5751642360917	484.4832886030321	4299.253911363709	3.270670766633336	0.6852609418845044	7.663511074267576E-4	-317382.2860320241	-508.7290246614158
2423000	-317907.2983348395	-521.3028785445753	-317385.995456295	1097.8942155305467	269.6620083493028	505.039167235051	5036.922061660976	3.270670766633336	0.6852609418845044	7.442387360597823E-4	-317385.995456295	-510.7221576367243
2424000	-317898.6171319955	-517.6992549981082	-317380.9178769974	1044.315979784294	256.3175150354582	486.05607796052783	4436.84805545694	3.270670766633336	0.6852609418845044	7.787092433827408E-4	-317380.9178769974	-507.2001544305792
2425000	-317899.7948283633	-520.8805655539345	-317378.9142628093	1106.4596473427603	271.89671193454683	503.50132102033353	4771.787332749805	3.270670766633336	0.6852609418845044	7.315224782116015E-4	-317378.9142628093	-510.371135597007
2426000	-317913.03188554745	-525.0044125678061	-317388.0274729796	1179.8817310868749	294.2006017070516	538.1794830303364	5406.513116933724	3.270670766633336	0.6852609418845044	6.937017676594016E-4	-317388.0274729796	-514.4231319513141
2427000	-317911.31223080464	-524.2027150661246	-317387.1095157385	1176.0509139743172	288.7356399918066	532.5443475213458	4942.467864292793	3.270670766633336	0.6852609418845044	6.91707941956542E-4	-317387.1095157385	-513.7140494799343
2428000	-317913.3801247623	-526.272250521928	-317387.1078742404	1208.4859212328113	303.2409607496057	560.8141395569206	4717.341597585724	3.270670766633336	0.6852609418845044	6.815427737239035E-4	-317387.1078742404	-515.8449942992303
2429000	-317916.77460990055	-524.2780370012355	-317392.4965728993	1168.3115151860582	296.31213518704004	537.1540435624892	5035.992030973528	3.270670766633336	0.6852609418845044	7.030211773923339E-4	-317392.4965728993	-513.7544186689531
2430000	-317902.8717964411	-523.5640143056003	-317379.3077821355	1155.4331839240854	286.3485459819584	524.3266523546887	5571.915102242738	3.270670766633336	0.6852609418845044	7.176587575754206E-4	-317379.3077821355	-512.918681107915
2431000	-317901.4350674937	-522.5840827138913	-317378.8509847798	1121.1059003181595	279.69051473328665	517.5591999041704	3937.7789254269296	3.270670766633336	0.6849240436831167	7.335163550061947E-4	-317378.8509847798	-512.2640376290374
2432000	-317896.46021842014	-519.2737771344426	-317377.1864412857	1047.4893444787003	267.7125632968878	491.43336219365983	3970.7957196588163	3.270670766633336	0.6849240436831167	7.721644736149687E-4	-317377.1864412857	-508.89408600918097
2433000	-317911.8142907519	-520.6201106212421	-317391.1941801306	1086.0538261531178	271.8385466902047	499.0073283398965	3906.4871768190005	3.270670766633336	0.6849240436831167	7.5599267974138E-4	-317391.1941801306	-510.2778921869292
2434000	-317902.17355313106	-522.2402957857165	-317379.93325734534	1114.874235316835	280.78234331664555	515.4252356386058	4239.636643607452	3.270670766633336	0.6849240436831167	7.309114443378882E-4	-317379.93325734534	-511.84994400273274
2435000	-317915.2000153877	-524.0960355640875	-317391.1039798236	1151.2518102303775	286.2229299066311	530.8255804555575	4341.798794386954	3.270670766633336	0.6849240436831167	7.139722650551808E-4	-317391.1039798236	-513.7052973792736
2436000	-317904.70705039904	-517.9738671971754	-317386.73318320187	1038.7705514184431	256.9671265902877	474.60319998372677	3659.7087205795297	3.270670766633336	0.6849240436831167	7.923971428096961E-4	-317386.73318320187	-507.6499197318692
2437000	-317910.29269276065	-521.3144567330052	-317388.97823602764	1084.170405830298	277.02956566612465	508.95100771644434	5431.543635473173	3.270670766633336	0.6847624988286335	7.488137411508443E-4	-317388.97823602764	-510.6521853590999
2438000	-317905.7018658931	-519.0576745380456	-317386.64419135504	1046.1873731314702	265.4316641577586	504.4049893542234	3924.7783192307334	3.270670766633336	0.6847624988286335	7.647572693728013E-4	-317386.64419135504	-508.6992695059365
2439000	-317909.84863015445	-520.1689332766824	-317389.6796968778	1085.0466927010677	272.623248945263	501.84343617239074	4661.75658041239	3.270670766633336	0.6847624988286335	7.649859545991983E-4	-317389.6796968778	-509.6381471029789
2440000	-317906.9124300617	-516.7536279575265	-317390.1588021042	998.3605286154806	257.5746478066484	467.71237589160336	3524.9592116490044	3.270670766633336	0.6847624988286335	7.964237759844205E-4	-317390.1588021042	-506.4621315345879
2441000	-317908.30416191096	-522.2153062533124	-317386.08885565767	1018.1947157746047	262.39803957360886	470.47240924299234	2875.925679983465	3.270670766633336	0.6847624988286335	7.890180393660721E-4	-317386.08885565767	-512.1366370044019
2442000	-317904.7759297544	-520.3727714961212	-317384.4031582583	1069.426556243821	267.5645450467551	497.66672699897276	5002.5493030930675	3.270670766633336	0.7035067451873271	7.593475477400352E-4	-317384.4031582583	-509.77882051164164
