# BEAST v1.6.1, Build r3651
# Generated Sat Jan 02 16:28:17 EST 2016 [seed=1451770041623]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(CPZ)	tmrca(HIV-1)	tmrca(HIV-2)	tmrca(SMM)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	CP1.alpha	CP2.alpha	CP3.alpha	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.treeLikelihood	CP2.treeLikelihood	CP3.treeLikelihood	coalescent
313000	-335793.02999781375	-1062.0573354706066	-334730.9726623431	1.2159426138812624E7	5710878.741471683	4452169.089523432	2269085.308029897	3022931.9424471864	5.3754689169064574E7	2.8605187414285385	3.3409101453638024	3.642406177033901	0.7094919311456651	0.655075188787543	0.7335579580678951	0.9294963007730673	1.0063754716111244	1.0641282276158104	8.178942707022952E-8	-106450.83854415242	-110744.86438906661	-117535.26972912408	-1046.6281200099806
314000	-335862.5018835622	-1123.2701864251453	-334739.23169713706	3.704272934014833E7	1.6962945254120734E7	1.3441107347890303E7	6759966.547999786	9104043.086285274	1.5714766761157784E8	2.8605187414285385	3.3409101453638024	3.642406177033901	0.6694943121119463	0.655075188787543	0.713941937627603	0.9388497328761696	0.9979102466460954	1.063240020477737	2.7709772580644713E-8	-106452.63911662596	-110746.13848559555	-117540.45409491552	-1107.8494964140798
315000	-335863.2918652316	-1126.3587260080822	-334736.9331392235	3.997251566312886E7	1.819892879303546E7	1.4242038937443396E7	7354308.423484642	9646536.759740148	1.4445455052691895E8	2.8605187414285385	3.3409101453638024	3.642406177033901	0.6694943121119463	0.655075188787543	0.713941937627603	0.9304984348058618	1.0014690828432533	1.068032482350887	2.5726385572394106E-8	-106452.12617290817	-110746.67262888969	-117538.13433742565	-1111.0964507320125
316000	-335839.9133206118	-1106.7632627286291	-334733.1500578832	2.668235992797284E7	1.2948561861205082E7	9932565.823182497	5159800.362228253	6964033.897163772	9.408381635557447E7	2.8605187414285385	3.3416623264308574	3.5374703087233175	0.6694943121119463	0.655075188787543	0.7190862492860988	0.9328102743161621	0.9844147723385627	1.0827749533452773	3.6214598789330755E-8	-106459.59630494867	-110746.13574136693	-117527.41801156756	-1091.6223424808322
317000	-335806.4324763398	-1063.8727956922562	-334742.55968064757	1.2723056043258965E7	6060541.441794769	4674039.623037584	2428084.723458812	3219443.901248809	4.953039769198582E7	2.8605187414285385	3.299637459438036	3.5374703087233175	0.6689112308842565	0.655075188787543	0.7105478719750159	0.9136101667873854	0.9955385260274019	1.0908513071852148	7.880702597142884E-8	-106463.88809027079	-110748.93836028114	-117529.73323009563	-1048.6109894830997
318000	-335820.15660623804	-1086.988659574442	-334733.1679466636	1.9346304581572104E7	9146487.563365359	7053997.682116318	3636482.4374899645	4858741.399020013	7.566887309496658E7	2.8605187414285385	3.299637459438036	3.5374703087233175	0.6689112308842565	0.655075188787543	0.7105478719750159	0.9302102582190521	0.9875489237102074	1.0822408180707426	5.168786507374814E-8	-106459.27876678284	-110745.33338845124	-117528.55579142955	-1071.7244303929517
319000	-335893.15084373817	-1161.5051189546093	-334731.64572478354	7.37252573525939E7	3.399627823292877E7	2.6628037173081502E7	1.3827784312995125E7	1.8385351457711596E7	2.481387688906135E8	2.819519680573373	3.299637459438036	3.5374703087233175	0.6689112308842565	0.655075188787543	0.7105478719750159	0.9251306679622568	1.003613288850571	1.071256043187174	1.3536490831611121E-8	-106446.80922240764	-110749.73409006324	-117535.10241231264	-1146.406603641903
320000	-335901.2687196945	-1159.920474773859	-334741.34824492066	7.428232156203713E7	3.303725111992199E7	2.6154585948684618E7	1.3493272631330464E7	1.836707670752814E7	2.702157621369369E8	2.819519680573373	3.299637459438036	3.5374703087233175	0.7111999605473863	0.655075188787543	0.7105478719750159	0.9358311145030966	0.9644289652796127	1.0997399202172924	1.3977107823777607E-8	-106444.87999708159	-110751.34170694693	-117545.12654089215	-1144.7047271032407
321000	-335879.5440425675	-1134.8180874578284	-334744.72595510964	4.361211542847551E7	2.080817438862501E7	1.6753188495566009E7	8619334.949338848	1.1353815145913329E7	1.954131280948613E8	2.819519680573373	3.299637459438036	3.5374703087233175	0.7111999605473863	0.655075188787543	0.7105478719750159	0.958346503035706	0.9838968952075913	1.0577566017567044	2.1916149691474847E-8	-106452.94420323915	-110747.92210897748	-117543.85964289303	-1119.4770914679154
322000	-335884.2354875214	-1144.2745198896705	-334739.9609676317	5.5703403002859674E7	2.4623195632885385E7	1.936314201801247E7	9908771.932965247	1.3778284136031816E7	2.312462914642157E8	2.819519680573373	3.299637459438036	3.5374703087233175	0.7111999605473863	0.655075188787543	0.7512006808690777	0.9107648741200237	1.0230168166356914	1.0662183092442863	1.8748739589875406E-8	-106453.1588040664	-110746.6103613093	-117540.191802256	-1128.9210976518473
323000	-335890.26100855094	-1159.2821828426424	-334730.97882570827	6.839842404241343E7	3.2290165839474067E7	2.546703330525864E7	1.2925270350896902E7	1.7198872158970095E7	2.2505811385242897E8	2.819519680573373	3.299637459438036	3.5374703087233175	0.7111999605473863	0.655075188787543	0.7512006808690777	0.9486086176353112	0.9757753563672059	1.0756160259974843	1.4421245463864188E-8	-106454.51368834349	-110743.49719111691	-117532.96794624784	-1144.2180468970726
324000	-335878.8188735201	-1136.9136384928115	-334741.9052350273	4.540334048807247E7	2.1184493062248856E7	1.670300598536055E7	8640856.330705473	1.1004217308313917E7	2.281128141184905E8	2.819519680573373	3.299637459438036	3.5374703087233175	0.7111999605473863	0.655075188787543	0.7512006808690777	0.9239159702572688	0.9782786173772348	1.097805412365498	2.196955151994609E-8	-106449.89893228779	-110745.47583499648	-117546.53046774305	-1121.4154868753237
325000	-335900.22586102097	-1161.4684136778549	-334738.7574473431	7.307898607346049E7	3.46878165650305E7	2.67146304611485E7	1.3709555105361631E7	1.8287338478597898E7	2.737431691335091E8	2.819519680573373	3.299637459438036	3.5374703087233175	0.7111999605473863	0.655075188787543	0.7512006808690777	0.9318807498872054	1.0091355437501985	1.0589837063625975	1.3457998328599373E-8	-106446.47788705784	-110747.28591193809	-117544.99364834718	-1146.2775058262905
326000	-335901.93365259795	-1167.739230356398	-334734.19442224153	7.802789482487026E7	3.7457474086679995E7	2.9713679128484026E7	1.5248622734550549E7	2.042558976323831E7	2.8460713392818856E8	2.819519680573373	3.299637459438036	3.5374703087233175	0.7111999605473863	0.655075188787543	0.7512006808690777	0.9330329556995955	1.0091355437501985	1.0578315005502072	1.2112895123101117E-8	-106456.30809935815	-110748.54809361284	-117529.33822927055	-1152.61460078065
327000	-335836.61475852877	-1099.435277645596	-334737.1794808832	2.443321134274324E7	1.1096938919239426E7	8895555.183931231	4537445.259561226	6082529.46046119	9.072606493440484E7	2.819519680573373	3.299637459438036	3.619324561507472	0.7111999605473863	0.655075188787543	0.7512006808690777	0.9180320955974849	0.9929248576926671	1.089043046709849	4.055930140168807E-8	-106452.29334768585	-110746.00519489178	-117538.88093830555	-1084.2197276378377
328000	-335838.51636519824	-1100.5638020251922	-334737.9525631731	2.4426750037659664E7	1.1423321846535608E7	9031475.115652846	4624628.073081759	6169784.716504164	1.0078166689856048E8	2.704048545846819	3.2785422733723553	3.619324561507472	0.699051394620929	0.6622885636841159	0.7240985755820974	0.9178032479205745	1.0183345975026001	1.0638621545768265	3.990878947318291E-8	-106454.01444007951	-110751.55029645872	-117532.38782663485	-1085.3087242144297
329000	-335815.75692878815	-1076.6949020963896	-334739.06202669174	1.6089967277953997E7	7456740.1975017125	5902547.445194942	3020455.1574180247	4027417.0966688516	5.510832528678639E7	2.704048545846819	3.2785422733723553	3.619324561507472	0.699051394620929	0.6620549513499893	0.7240985755820974	0.9237022966153237	1.0111566429392682	1.0651410604454095	6.15308663114518E-8	-106447.63400511445	-110742.85891464248	-117548.56910693482	-1061.6109705392028
330000	-335824.17443620914	-1081.6233667618376	-334742.5510694473	1.71182193031685E7	8223563.68822884	6429429.539423983	3241714.615206601	4489176.180011586	6.349372855777644E7	2.704048545846819	3.2785422733723553	3.619324561507472	0.6939312971306743	0.6620549513499893	0.7240985755820974	0.91513775349491	0.9879629438042166	1.0968993027008749	5.6427157199604525E-8	-106446.19593851626	-110747.69102314208	-117548.664107789	-1066.4842966639007
331000	-335790.9020242963	-1048.843708705794	-334742.0583155905	9793475.565336853	4524270.378076481	3590835.3015181567	1807927.1152742615	2447350.815114201	3.9023203535564095E7	2.704048545846819	3.2785422733723553	3.619324561507472	0.6939312971306743	0.6620549513499893	0.7240985755820974	0.91513775349491	1.0075883861070172	1.0772738603980743	1.0030021687910886E-7	-106453.15449843377	-110749.29514301683	-117539.60867413992	-1033.6167812275855
332000	-335785.07334678114	-1041.33290610383	-334743.7404406773	8633676.628331253	3900122.940297915	3119007.8034182144	1563407.5398890572	2200171.332901007	3.622534262147692E7	2.7579535837249343	3.3290098322690906	3.619324561507472	0.6939312971306743	0.6620549513499893	0.7240985755820974	0.91513775349491	1.000879086062642	1.0839831604424495	1.164104725656366E-7	-106456.75540399525	-110748.20236226285	-117538.78267441921	-1025.994590399972
333000	-335800.13587550167	-1055.5944931077674	-334744.5413823939	1.0951381860130236E7	5002777.766841649	4025603.3533730796	2017839.9773058386	2831940.785284734	4.113049530018327E7	2.7579535837249343	3.3290098322690906	3.619324561507472	0.6939312971306743	0.6620549513499893	0.7240985755820974	0.8973539956169992	1.0095672540836294	1.0930787502993728	9.010491525506247E-8	-106459.79241378799	-110751.6059850346	-117533.14298357135	-1040.3850781632716
334000	-335776.99844197684	-1025.5180548310918	-334751.48038714577	6465206.760743198	2993976.3861370324	2367448.501142489	1188507.833859832	1585685.9263145085	2.5663919411074854E7	2.7579535837249343	3.3290098322690906	3.619324561507472	0.6939312971306743	0.6620549513499893	0.7240985755820974	0.9050623269486053	0.9950474695082914	1.099890203543105	1.5294720143923686E-7	-106457.46999519617	-110750.77396138676	-117543.23643056286	-1010.2517146807978
335000	-335773.4829955113	-1022.9291631072257	-334750.5538324041	5872877.219111762	2814563.963039779	2184707.964053306	1096768.3262044657	1466505.5886436661	2.990364007248364E7	2.7579535837249343	3.3290098322690906	3.4948853120823165	0.6939312971306743	0.6620549513499893	0.7240985755820974	0.8961362900453346	1.022016620489744	1.0818470894649233	1.6223986093543883E-7	-106459.0488858565	-110754.6114801759	-117536.8934663717	-1007.492010315334
336000	-335797.5249114515	-1053.1594228309095	-334744.3654886206	1.0366503179355057E7	4778340.769680652	3815008.5587368207	1899047.3440119775	2560860.061923798	4.6825309598433316E7	2.7579535837249343	3.3290098322690906	3.5234237720806147	0.6939312971306743	0.6632166646384252	0.7240985755820974	0.92807431790502	0.9956910829936639	1.0762345991013176	9.557936771593614E-8	-106459.68008162639	-110751.25729833842	-117533.42810865576	-1037.7929543879063
337000	-335760.72171241423	-1025.1910071909213	-334735.5307052233	6537089.739162407	2975343.927497508	2328452.776568588	1166383.5712984244	1562995.634160364	2.694437280345913E7	2.7579535837249343	3.3290098322690906	3.530039041341615	0.6898778974888812	0.6632166646384252	0.7240985755820974	0.9049730326019981	0.9969289885442685	1.098097978853735	1.5456265551228754E-7	-106452.27522485428	-110747.15006027713	-117536.10542009195	-1009.8948378810107
338000	-335747.1793966765	-1017.6129651786832	-334729.5664314978	5411863.235562929	2494197.7166228895	1967227.3820604298	980032.399175414	1320519.7204353109	2.737840358938793E7	2.7579535837249343	3.3290098322690906	3.530039041341615	0.6898778974888812	0.6632166646384252	0.7073438697396818	0.929904831468447	1.0048819376953244	1.06521323083623	1.8295644953152096E-7	-106451.09610174761	-110748.61454038597	-117529.85578936426	-1002.132335886702
339000	-335793.99478410964	-1058.2620671870181	-334735.73271692265	1.185704040554927E7	5398433.19919258	4263535.724169813	2154873.9439428574	2922177.6450543124	3.830545826578283E7	2.7579535837249343	3.3290098322690906	3.530039041341615	0.6898778974888812	0.6632166646384252	0.7073438697396818	0.9296064420871207	1.0122709174850968	1.0581226404277841	8.771569891677231E-8	-106458.86803271515	-110750.07699440402	-117526.78768980344	-1043.1800121142462
340000	-335808.8845445941	-1065.1074690573253	-334743.7770755368	1.2896305072131261E7	6105835.564613229	4873239.948478157	2334967.8863929813	3271233.0429754327	5.75788659496689E7	2.7579535837249343	3.293015111842636	3.530039041341615	0.6964615582825192	0.6632166646384252	0.7073438697396818	0.8965727521039101	1.0093396993070147	1.0940875485890766	7.750475228337981E-8	-106459.02927414897	-110749.48220107521	-117535.26560031262	-1049.753732309033
341000	-335838.3296113652	-1093.4365960955258	-334744.8930152697	2.2031534881773304E7	1.0243141566186873E7	8085192.289014354	3955138.6261074813	5445454.578623473	9.319143411726704E7	2.7579535837249343	3.293015111842636	3.530039041341615	0.6964615582825192	0.6632166646384252	0.7073438697396818	0.8885670738396364	1.0093747509284472	1.102058175231918	4.631910645526346E-8	-106461.64443882539	-110751.70574180527	-117531.54283463907	-1078.1156290553515
342000	-335896.1662147292	-1159.2694116184127	-334736.8968031108	6.953383245241292E7	3.2551736316757794E7	2.5710014154883586E7	1.2964935389879977E7	1.768379643275325E7	3.05493370377393E8	2.7579535837249343	3.293015111842636	3.5616021760024985	0.7193887858060141	0.6632166646384252	0.7073438697396818	0.9453277396168809	0.9920558831997894	1.0626163771833315	1.3912987225880593E-8	-106461.16162895602	-110748.8228724801	-117526.91230167467	-1143.952285788156
343000	-335910.2324247038	-1171.3628366568626	-334738.8695880469	8.685670584082693E7	4.110012200324524E7	3.200580374594203E7	1.5646143543532986E7	2.206390883637341E7	3.646998910934489E8	2.785155188998335	3.293015111842636	3.5616021760024985	0.7193887858060141	0.6632166646384252	0.7073438697396818	0.9046939079603081	0.998358054733351	1.0969480373063427	1.1252953764038632E-8	-106458.75607159277	-110752.73751579218	-117527.376000662	-1156.0706075178707
344000	-335901.5543209627	-1158.3383392891888	-334743.2159816735	6.903699029852673E7	3.1657187612611365E7	2.5186403700031646E7	1.283135733038651E7	1.6956981881440572E7	2.8529562004044944E8	2.785155188998335	3.293015111842636	3.5616021760024985	0.7193887858060141	0.6632166646384252	0.7073438697396818	0.919125228992434	0.9924951607578301	1.0883796102497378	1.4716838578557171E-8	-106451.75788719012	-110753.05514560513	-117538.40294887824	-1143.0235657363107
345000	-335866.69281054323	-1128.6879744963012	-334738.00483604695	3.877486070274276E7	1.842927558922274E7	1.4443222583632557E7	7508925.953701254	9724034.704484738	1.9719175388047433E8	2.785155188998335	3.293015111842636	3.5616021760024985	0.6849353504576717	0.6632166646384252	0.7073438697396818	0.9394309297330664	0.9888616926761703	1.0717073775907653	2.5230713672704015E-8	-106450.98405496668	-110751.56705501182	-117535.45372606842	-1113.2040195646844
346000	-335915.09057323274	-1164.6189290018224	-334750.47164423094	7.427239278401482E7	3.528324323540451E7	2.808575431833238E7	1.3923054321024273E7	1.967074802670794E7	2.551244275595485E8	2.785155188998335	3.293015111842636	3.4963411018485115	0.6849353504576717	0.6632166646384252	0.7073438697396818	0.943485827486407	0.9718499679399042	1.0846642045736907	1.3014993416545874E-8	-106451.39434166931	-110757.98802471142	-117541.08927785023	-1149.560279565685
347000	-335924.79127498914	-1184.0742377250226	-334740.71703726414	1.0071786489581554E8	4.7367220780221894E7	3.773531327316458E7	1.9053077407042336E7	2.559981967952862E7	5.709502745704279E8	2.785155188998335	3.293015111842636	3.510243014209423	0.6849353504576717	0.6632166646384252	0.7377775249373211	0.9188555110504084	0.9738128669549535	1.10733162199464	9.743837537863124E-9	-106450.16597334135	-110749.03734732523	-117541.51371659755	-1168.4946025059965
348000	-335896.9290526221	-1149.3893949753128	-334747.5396576468	6.121570443780467E7	2.7299937006203987E7	2.175467206820444E7	1.0842818811746286E7	1.4380520970573463E7	2.2598233712921742E8	2.785155188998335	3.293015111842636	3.510243014209423	0.6849353504576717	0.6632166646384252	0.7427148227538536	0.9136892864469529	1.018655969023025	1.067654744530024	1.6850972144222044E-8	-106446.98836046559	-110758.9709831518	-117541.58031402944	-1134.1893794973485
349000	-335893.1214737937	-1156.9537374923632	-334736.1677363013	6.889948239289379E7	3.116786526914705E7	2.5000677375884563E7	1.2370296348263869E7	1.6291815856444255E7	2.4560560098876095E8	2.785155188998335	3.293015111842636	3.510243014209423	0.7212668187019252	0.6453090162881852	0.7370411282835561	0.9228977103784712	0.995762018947357	1.0813402706741735	1.454136412700095E-8	-106448.22787086379	-110750.2908052423	-117537.64906019525	-1141.8177155064545
350000	-335820.1107587558	-1086.3085607108292	-334733.802198045	1.9038890496567592E7	8809020.801490223	6960796.22837222	3580024.593635886	4849269.288793967	7.802569011669372E7	2.785155188998335	3.293015111842636	3.510243014209423	0.7212668187019252	0.6453090162881852	0.7430139181934518	0.9212840138833294	0.9973757154424989	1.0813402706741735	5.1545239639081385E-8	-106442.93567248377	-110757.56457808804	-117533.30194747318	-1071.0550304808244
351000	-335789.33728802396	-1052.9378956110554	-334736.3993924129	1.0290227939869277E7	4834812.31436831	3828025.740714249	1968801.5346533158	2527249.6245769085	4.508353882384052E7	2.785155188998335	3.293015111842636	3.5409320214142666	0.7212668187019252	0.6622929676940623	0.7430139181934518	0.9189076013616757	1.003511177843686	1.07758122079464	9.250954014472438E-8	-106447.32025281405	-110749.15471870275	-117539.9244208961	-1037.6384658864877
352000	-335782.6077545577	-1046.5539080373815	-334736.0538465203	9413601.038717996	4330473.659696256	3437787.5848915414	1768097.1684594057	2413345.616603493	3.4650938760979846E7	2.785155188998335	3.293015111842636	3.5409320214142666	0.6846930712634758	0.6622929676940623	0.7430139181934518	0.9128155186817337	1.0049565646746166	1.0822279166436515	1.0652461547614153E-7	-106447.84447478481	-110751.4467469047	-117536.76262483081	-1031.3767474324643
353000	-335832.19857757096	-1083.437283069317	-334748.76129450166	1.8515385271110207E7	8248383.772649115	6581427.279650808	3317898.1735535064	4444206.509114996	5.918135623603319E7	2.785155188998335	3.293015111842636	3.5409320214142666	0.6748261253472656	0.6622929676940623	0.75100511170447	0.9176493326959643	1.0320778934310675	1.05027277387297	5.631871944076468E-8	-106451.20894435237	-110754.68870791179	-117542.8636422375	-1068.3615524847135
354000	-335767.54431020084	-1033.9153396453828	-334733.62897055544	7455521.808457536	3456512.6249394263	2756607.0865154704	1377167.6987876853	1849566.2753517684	3.2885498297668334E7	2.785155188998335	3.293015111842636	3.5409320214142666	0.6748261253472656	0.6622929676940623	0.7574577842656344	0.9450411751429321	1.0112862397843168	1.043672585072753	1.3255153707221546E-7	-106446.801566494	-110743.48643420325	-117543.34096985815	-1018.5720952352809
355000	-335739.6314640019	-1005.9600632193763	-334733.67140078254	4498212.833462109	2110730.0003612977	1683330.5438364258	840971.6650205029	1129443.2998374763	1.8791910209595297E7	2.7530218102782014	3.293015111842636	3.5409320214142666	0.6748261253472656	0.6622929676940623	0.7337417931605467	0.9413775514458638	0.977342304118233	1.081280144435905	2.1797359454076958E-7	-106453.67397146278	-110744.79227070516	-117535.20515861464	-990.6912609744032
356000	-335753.31856578396	-1013.666565587324	-334739.6520001966	5248345.775684582	2508665.1511565517	1950722.8154845976	974557.6233606192	1308852.1573236964	1.9969516585973043E7	2.8244023078591614	3.1707602213037225	3.5409320214142666	0.6748261253472656	0.6490733345705811	0.7337417931605467	0.9306913021399896	0.9858638375467733	1.083444860313239	1.8945286143336788E-7	-106445.4346162525	-110751.69286636998	-117542.52451757413	-998.4930792595462
357000	-335770.0029872585	-1027.9137376973922	-334742.0892495611	6582025.312285845	3127536.760860478	2464834.8378063934	1230354.3579411977	1652392.7544796017	3.1216234403151628E7	2.8244023078591614	3.1707602213037225	3.5409320214142666	0.6748261253472656	0.6490733345705811	0.7337417931605467	0.9485864207082402	0.9733624571236772	1.0780511221680846	1.4956675138843084E-7	-106446.64229719147	-110758.56816292132	-117536.87878944831	-1012.5296810698895
358000	-335728.1197220408	-990.385440602144	-334737.73428143864	3541442.421935778	1609653.908274148	1285917.4948004098	641882.4374815105	862062.1222466101	1.2302347440168066E7	2.8244023078591614	3.1707602213037225	3.5409320214142666	0.6748261253472656	0.6490733345705811	0.7337417931605467	0.9244335621373524	0.9866885202433292	1.0888779176193206	2.8605717318709917E-7	-106446.17869903195	-110753.4391564638	-117538.11642594288	-975.2847317170432
359000	-335768.093994587	-1028.6721543776919	-334739.42184020934	6644393.479650517	3148706.071028816	2497255.535618105	1269673.2747377453	1703838.7639034924	2.3140342503441602E7	2.8244023078591614	3.238612172106794	3.5409320214142666	0.6748261253472656	0.6490733345705811	0.7337417931605467	0.9352794412991703	0.9903234161477358	1.074397142553096	1.4621131585665094E-7	-106453.0922618751	-110754.01170389228	-117532.31787444199	-1013.5867222213988
360000	-335779.924937489	-1030.9271088378018	-334748.99782865116	6994423.443854442	3161583.0984488195	2548452.574753846	1325280.0734270075	1781677.5540199745	2.9910192854710016E7	2.8244023078591614	3.238612172106794	3.5409320214142666	0.6748261253472656	0.6490733345705811	0.728363437361734	0.9648790147020951	0.9903234161477358	1.0447975691501712	1.3666959104083296E-7	-106459.28752874784	-110755.63026914009	-117534.08003076322	-1015.6524740729024
361000	-335801.12080888316	-1053.4578193007349	-334747.6629895824	1.1001642106263867E7	4845409.928294631	3833019.061396423	1993297.3575642188	2664228.614902201	3.995534698781924E7	2.8244023078591614	3.344404092931186	3.4649781206298833	0.6748261253472656	0.6490733345705811	0.728363437361734	0.9337612514507054	0.9809191495749391	1.0853195989743576	9.150183335329679E-8	-106458.5628227362	-110755.94864362084	-117533.15152322537	-1038.2835523566905
362000	-335793.006280296	-1050.5879157381037	-334742.4183645579	1.0059077538825348E7	4599591.829381986	3599812.664021682	1891432.4889779785	2464375.3431209666	4.414646562959462E7	2.8244023078591614	3.344404092931186	3.407404209084227	0.6748261253472656	0.6490733345705811	0.728363437361734	0.950419477646173	0.9974122166353963	1.0521683057184332	9.883756957117712E-8	-106454.16435783237	-110747.16925521169	-117541.08475151387	-1035.2561251449085
363000	-335822.303341188	-1073.8715047526625	-334748.43183643534	1.473294734474387E7	6728416.050560896	5285881.77680169	2766842.1871907115	3742945.4743398526	4.211178044841933E7	2.8244023078591614	3.344404092931186	3.407404209084227	0.6748261253472656	0.6454120511118963	0.728363437361734	0.9300014387409467	1.0106151524125755	1.0593834088464804	6.652134431033376E-8	-106461.15562513564	-110752.7654671196	-117534.5107441801	-1058.9824584806097
364000	-335794.8234590496	-1049.5285082839864	-334745.2949507656	9486434.84371989	4282893.173943946	3348829.800974397	1721107.2442974977	2399828.2118506883	5.181184526029929E7	2.8244023078591614	3.344404092931186	3.407404209084227	0.6748261253472656	0.6454120511118963	0.728363437361734	0.9637546075975292	0.9851908510294812	1.0510545413729921	1.0779307444573631E-7	-106460.89629232955	-110752.02104872793	-117532.37760970816	-1033.94996287981
365000	-335789.3088797486	-1042.0445381080858	-334747.2643416405	9179664.79084284	4072021.2886992106	3246360.081673226	1606823.871179704	2170130.6476555793	3.3117790225881442E7	2.8244023078591614	3.344404092931186	3.407404209084227	0.6748261253472656	0.6434450622181528	0.728363437361734	0.9499577809353462	0.9985888105046742	1.051453408559982	1.1393020934998364E-7	-106457.34354060987	-110751.9531966207	-117537.96760440999	-1026.8582236152954
366000	-335777.9859076824	-1040.4670954101632	-334737.51881227223	8006501.549452195	3861955.3542130883	3050193.344823442	1501801.153796296	2038996.8741436505	4.106847816031008E7	2.8244023078591614	3.344404092931186	3.631194037818005	0.6748261253472656	0.6449687260628438	0.728363437361734	0.9269441346354016	0.9978156961966704	1.07524016916793	1.2130041587087367E-7	-106454.79889387042	-110751.58935372431	-117531.13056467751	-1024.9288849150905
367000	-335778.06855870225	-1028.8234076334923	-334749.2451510687	6596468.502978102	3206116.125899861	2539609.4256324857	1251148.7674938082	1692733.3848434398	2.4192983253048476E7	2.8244023078591614	3.344404092931186	3.6500316282326497	0.6748261253472656	0.6449687260628438	0.7109484640891147	0.9204642117267523	0.9890649761870008	1.090470812086249	1.4734279090616853E-7	-106463.76432398956	-110754.31733728999	-117531.16348978916	-1013.6139365522763
368000	-335763.77280501684	-1016.2495367182329	-334747.5232682986	5578778.172571707	2576978.9579325397	2041261.0754656326	1005635.454383251	1360567.7844582582	2.0826716046173148E7	2.8244023078591614	3.344404092931186	3.6500316282326497	0.6748261253472656	0.6449687260628438	0.7109484640891147	0.9037387494664187	1.0313746620442135	1.0648865884893701	1.8113314328294122E-7	-106458.60252139905	-110757.2563096524	-117531.66443724718	-1000.983627586548
369000	-335743.71123010654	-992.3785971160428	-334751.3326329905	3478766.2409004234	1663018.643109035	1317300.3269982503	648973.2885333678	878024.0846758478	1.132942184132489E7	2.8244023078591614	3.344404092931186	3.575181327635796	0.6748261253472656	0.6449687260628438	0.7109484640891147	0.9759351500146998	0.9719324144435046	1.0521324355417982	2.849517765682762E-7	-106465.28453354575	-110758.55067343217	-117527.49742601257	-977.293377990065
370000	-335724.7251006875	-979.2901413401349	-334745.43495934736	2816548.524476333	1338310.4582399304	1031812.4891640267	522259.77307075885	706587.8786009414	1.131666329769827E7	2.8244023078591614	3.344404092931186	3.575181327635796	0.6748261253472656	0.6393376473595274	0.7109484640891147	0.9423508044613658	0.9864820540946716	1.0711671414439652	3.490531492785103E-7	-106459.59854621386	-110758.01164295487	-117527.82477017863	-964.0033476555492
371000	-335788.8317736661	-1048.998008745302	-334739.83376492077	9541320.86341082	4585384.450780165	3604890.177009009	1808289.7147986756	2446513.5156070786	3.33576307534605E7	2.8244023078591614	3.344404092931186	3.575181327635796	0.6748261253472656	0.6393376473595274	0.7109484640891147	0.9359237952611024	1.0096528254543304	1.05442337928457	1.0367693738595979E-7	-106455.11518345163	-110752.02566497136	-117532.69291649778	-1033.8429353374397
372000	-335763.3554297593	-1032.053723307453	-334731.30170645186	7502482.8247555895	3367197.3521559862	2662511.3025581427	1339944.0975118899	1822414.4443675983	2.6837609819360603E7	2.8244023078591614	3.344404092931186	3.575181327635796	0.6748261253472656	0.6393376473595274	0.7109484640891147	0.9147629585621523	0.9945128790405184	1.0907241623973323	1.3716363278921433E-7	-106450.05881462032	-110745.40794814321	-117535.83494368831	-1016.8365171737026
373000	-335742.7077061272	-1011.3064599390207	-334731.40124618815	4998037.960471621	2295574.6923030675	1815157.510803426	913502.0723925403	1242424.4972452132	2.196092619690537E7	2.8244023078591614	3.344404092931186	3.575181327635796	0.6748261253472656	0.6393376473595274	0.7109484640891147	0.9245746113160412	1.0125894848094732	1.0628359038744886	2.0002179043591052E-7	-106451.50917617115	-110747.67816267576	-117532.21390734124	-995.9129188200479
374000	-335735.841222109	-997.8794838514345	-334737.96173825755	3756354.2949466784	1746151.6014617155	1380717.5192434178	703178.5329690416	945062.486023251	1.9670674877797365E7	2.8244023078591614	3.344404092931186	3.606956095380278	0.6734757534251378	0.6482236455053655	0.7109484640891147	0.9217107216848919	0.9852071855727768	1.0930820927423346	2.624872358955302E-7	-106451.75028139038	-110750.28342702419	-117535.92802984294	-982.3141490945972
375000	-335755.23093235685	-1018.3416711397423	-334736.8892612171	5696015.545083565	2566409.734071471	2061069.4391034325	1063669.8942560055	1433551.2556831555	2.4199728536317684E7	2.8244023078591614	3.344404092931186	3.606956095380278	0.6779318636580194	0.6482236455053655	0.7109484640891147	0.9257863807871891	0.9989082405764838	1.0753053786363302	1.777956178164156E-7	-106447.9637034127	-110751.37254739155	-117537.55301041283	-1002.9583021210503
376000	-335808.30253547494	-1055.866980700248	-334752.4355547747	1.090129124166763E7	5346457.604166233	4127449.546361873	2016627.8425247176	2822193.0413902523	3.975497047581559E7	2.8244023078591614	3.344404092931186	3.5052089876200925	0.6779318636580194	0.6482236455053655	0.7109484640891147	0.9262855777344119	0.9944528086277236	1.0792616136378679	8.847867163602863E-8	-106451.03650074531	-110757.12606959333	-117544.2729844361	-1040.7179256761844
