3744000	-336208.3861	-1391.8494  	-334816.5368	4.83723E9   	2.06755E-10 	1.88 hours/million states
3745000	-336248.7445	-1432.4661  	-334816.2784	9.798E9     	9.99657E-11 	1.88 hours/million states
3746000	-336222.9115	-1414.1655  	-334808.7460	7.35795E9   	1.35595E-10 	1.88 hours/million states
3747000	-336196.2095	-1388.0680  	-334808.1415	4.4793E9    	2.17873E-10 	1.88 hours/million states
3748000	-336230.4278	-1412.2193  	-334818.2085	6.85937E9   	1.43011E-10 	1.88 hours/million states
3749000	-336228.0102	-1400.6276  	-334827.3827	5.84394E9   	1.76296E-10 	1.88 hours/million states
3750000	-336182.1752	-1366.2514  	-334815.9239	3.0735E9    	3.1622E-10  	1.88 hours/million states
3751000	-336197.0816	-1381.6189  	-334815.4627	4.07662E9   	2.42101E-10 	1.88 hours/million states
3752000	-336227.5286	-1416.8960  	-334810.6326	7.50347E9   	1.30408E-10 	1.88 hours/million states
3753000	-336200.2291	-1388.7780  	-334811.4511	4.7784E9    	2.16712E-10 	1.88 hours/million states
3754000	-336185.5858	-1373.4875  	-334812.0982	3.32763E9   	2.80223E-10 	1.88 hours/million states
3755000	-336192.4745	-1373.1185  	-334819.3560	3.32042E9   	2.89197E-10 	1.88 hours/million states
3756000	-336184.5313	-1375.5878  	-334808.9434	3.54988E9   	2.80587E-10 	1.88 hours/million states
3757000	-336201.2496	-1386.0966  	-334815.1530	4.40968E9   	2.26257E-10 	1.88 hours/million states
3758000	-336191.0306	-1373.7083  	-334817.3223	3.48624E9   	2.8273E-10  	1.88 hours/million states
3759000	-336209.5330	-1395.3343  	-334814.1987	5.2259E9    	1.95524E-10 	1.88 hours/million states
3760000	-336145.4870	-1337.5384  	-334807.9486	1.8081E9    	5.47069E-10 	1.88 hours/million states
3761000	-336178.5028	-1363.4221  	-334815.0806	2.9141E9    	3.45857E-10 	1.88 hours/million states
3762000	-336183.2252	-1364.3346  	-334818.8906	2.77455E9   	3.51128E-10 	1.88 hours/million states
3763000	-336150.6120	-1334.9916  	-334815.6204	1.78524E9   	5.65466E-10 	1.88 hours/million states
3764000	-336171.4784	-1348.5599  	-334822.9185	2.3018E9    	4.42878E-10 	1.88 hours/million states
