# BEAST v1.6.1, Build r3651
# Generated Sun Jan 24 07:25:06 EST 2016 [seed=1453638294803]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(HIV-2)	tmrca(HIV-1)	constant.popSize	kappa	alpha	clock.rate	treeLikelihood	coalescent
598000	-317908.21106540936	-505.2375325137422	-317402.9735328956	866.4398885975218	204.92090727430988	367.11941072182475	4552.94820503744	3.24819633737456	0.6949135078822746	0.00104062735863384	-317402.9735328956	-494.43064594595614
599000	-317908.9435420726	-502.73598973828143	-317406.20755233435	818.3837880531992	200.0270058711873	356.70196334551986	4156.39226096632	3.24819633737456	0.6949135078822746	0.0010382416904547306	-317406.20755233435	-492.0225235656191
600000	-317906.9826228959	-507.021132093031	-317399.9614908029	877.9108981723039	220.1843788559947	386.5879222220335	3976.06569511584	3.24819633737456	0.6949135078822746	9.66693129217738E-4	-317399.9614908029	-496.4233520076841
601000	-317900.4319067685	-502.7563257882468	-317397.67558098026	823.293612202772	206.98103452539584	363.4061984427704	3624.3714106684465	3.24819633737456	0.6949135078822746	0.0010168748925179457	-317397.67558098026	-492.2005999329555
602000	-317902.7792681918	-506.3551735609943	-317396.4240946308	885.8480477577111	216.48892907053477	386.7291365435463	3614.2274641644917	3.24819633737456	0.6949135078822746	9.552752570535863E-4	-317396.4240946308	-495.864677862902
603000	-317913.94757527637	-504.0209412860613	-317409.9266339903	854.1113089978908	208.30280453408244	370.5911959917481	3024.2419159503447	3.2326387612444565	0.6949135078822746	0.0010086357658264768	-317409.9266339903	-493.659704106338
604000	-317919.1450493487	-502.4742124299233	-317416.67083691875	796.7681020426386	199.95279305087385	362.1962305794707	2996.618607363104	3.2326387612444565	0.6964063238854472	0.0010268851460073873	-317416.67083691875	-492.1042376956933
605000	-317922.40611637785	-504.5859836506945	-317417.82013272715	836.7880969538595	202.38213408351433	364.3765121593269	2566.523445007762	3.204005632920633	0.6964063238854472	0.0010084392329895403	-317417.82013272715	-494.3989077753479
606000	-317906.6296414782	-506.19455057853054	-317400.43509089964	874.806513109344	216.09535039925208	387.37648399171974	3726.6553627953635	3.204005632920633	0.6964063238854472	9.512990197600091E-4	-317400.43509089964	-495.6927881827806
607000	-317905.23066386	-503.81888978546334	-317401.41177407454	842.522105592124	206.873157191841	370.1344332277649	3735.2529395228134	3.343387686226188	0.6964063238854472	0.0010367608543446962	-317401.41177407454	-493.18123733594183
608000	-317914.6581270632	-504.27538970921785	-317410.38273735397	851.883531189193	208.21300741871764	370.8628746872452	2879.182723419742	3.331975201344926	0.6964063238854472	0.0010266130523097713	-317410.38273735397	-493.9117411994302
609000	-317904.812006515	-501.82919202322813	-317402.9828144918	840.218438192195	202.01044790516661	362.49226057914785	3209.501808066046	3.331975201344926	0.6964063238854472	0.0010603208049990505	-317402.9828144918	-491.3246601149399
610000	-317908.20168820233	-504.3356171980677	-317403.86607100425	876.5696815428819	210.017188774123	376.85974318985905	3233.165958507927	3.331975201344926	0.6964063238854472	0.0010265177607737346	-317403.86607100425	-493.8561060683303
611000	-317914.47094821354	-506.87553439175196	-317407.5954138218	920.5598666102544	212.8406066228385	392.04484044820515	3891.2696244444787	3.331975201344926	0.6964063238854472	9.78182658115397E-4	-317407.5954138218	-496.2589325423252
612000	-317906.19750849897	-504.04246193756444	-317402.1550465614	853.7020772693214	200.89212085569943	373.47591081510836	3254.609792657589	3.2782111179974014	0.6964063238854472	0.0010231232477506149	-317402.1550465614	-493.57795130658724
613000	-317908.7495676331	-506.06845170880797	-317402.68111592426	867.4918667982952	202.674858771698	380.5356709414729	4319.587349777094	3.2782111179974014	0.6964063238854472	9.954754506937553E-4	-317402.68111592426	-495.34822099556067
614000	-317900.3746191523	-506.1874771715538	-317394.18714198074	859.0257598679652	205.6141039929378	379.9302758759302	4348.662691674421	3.2782111179974014	0.6964063238854472	0.0010098070111749264	-317394.18714198074	-495.4462581935901
615000	-317905.45812853065	-502.9161636448816	-317402.5419648858	841.2462789285184	200.0248385055672	375.47949480329254	3251.7567518784704	3.2782111179974014	0.6964063238854472	0.0010264653592009345	-317402.5419648858	-492.44927201768644
616000	-317910.7743045986	-503.7686950167405	-317407.0056095819	850.4201180264754	201.82267956421876	366.91710685569404	2958.5094961830982	3.2782111179974014	0.6964063238854472	0.0010088540528365771	-317407.0056095819	-493.4136020222853
617000	-317911.244674106	-503.57090281491696	-317407.6737712911	846.934437608471	201.89751314403958	373.2562258315412	2983.058134267292	3.2782111179974014	0.6964063238854472	0.001032391101110403	-317407.6737712911	-493.1845069748107
618000	-317912.8010344564	-499.79261255736503	-317413.00842189905	796.38506894627	196.16120784864026	348.1007856053824	3153.049413369884	3.2782111179974014	0.6964063238854472	0.0010694348741409694	-317413.00842189905	-489.3155780898365
619000	-317901.45026277896	-502.71452264081984	-317398.73574013816	816.0470225550841	200.92464424481105	356.3516458214021	4108.707067228917	3.2782111179974014	0.6964063238854472	0.0010653074014601172	-317398.73574013816	-491.9766129224876
620000	-317900.3550399475	-499.2646050895915	-317401.0904348579	794.011823622938	193.27132409793023	341.6336581807036	2943.0679338401533	3.2782111179974014	0.6964063238854472	0.0011098189115323735	-317401.0904348579	-488.8194586429949
621000	-317906.2237082339	-500.89710342395557	-317405.32660480996	803.7884585845381	192.49748843879524	349.686882754756	3653.6672867923025	3.2782111179974014	0.6915286414645911	0.0010757963969116012	-317405.32660480996	-490.26678266624816
622000	-317908.8165059904	-505.27129060385704	-317403.54521538655	891.0942245342313	214.2967108275376	384.176388821158	3284.9973991108623	3.3108763421354968	0.6874356287500053	9.890578783317814E-4	-317403.54521538655	-494.820180050226
623000	-317905.972893766	-500.63766748233434	-317405.3352262837	826.3125828656855	197.5975253322964	348.57859654473646	3019.1913265577937	3.3108763421354968	0.6874356287500053	0.0010543210741448443	-317405.3352262837	-490.20709814506455
624000	-317903.3678638701	-500.35535149521985	-317403.0125123749	800.9589579008524	195.7764776927152	345.3661158753615	3145.400084604475	3.3108763421354968	0.688080643440156	0.0010878822890565258	-317403.0125123749	-489.8525254639881
625000	-317899.88449251774	-499.58780155605945	-317400.2966909617	790.6535571369687	195.90995342989987	343.1425618335502	3076.889257596969	3.3108763421354968	0.688080643440156	0.0010871224555773764	-317400.2966909617	-489.1076955125092
626000	-317918.0999323987	-502.26035949277383	-317415.8395729059	833.1979281157999	203.35859389722563	356.6157703901932	2894.678018744484	3.3108763421354968	0.688080643440156	0.0010471915732969594	-317415.8395729059	-491.8786836547633
627000	-317919.1960201341	-502.4768430658129	-317416.71917706827	816.4809585394207	201.03675008493957	359.9948817664272	3702.294163140071	3.3108763421354968	0.6976423835184642	0.0010544065703055284	-317416.71917706827	-491.84222907290575
628000	-317920.9993524815	-504.185418509482	-317416.81393397204	840.4222327329658	209.03175756841048	368.89828631670133	3130.7033412234814	3.3108763421354968	0.6976423835184642	0.0010059213773229419	-317416.81393397204	-493.7655266746878
629000	-317910.07744028285	-503.72531597308927	-317406.35212430975	866.6994309287684	206.66028458303802	365.6480779256882	3562.820464254641	3.2909154258000863	0.6976423835184642	0.001020427505419651	-317406.35212430975	-493.1686245713679
630000	-317905.2554145938	-501.5618153996331	-317403.6935991942	794.3800385470993	197.33136975102065	353.62499142275715	3731.790331506231	3.2909154258000863	0.6976423835184642	0.0010632452583208424	-317403.6935991942	-490.91772532243255
631000	-317903.3370613523	-500.6748488071862	-317402.6622125451	796.7153326068724	195.13291857393315	352.76848512712996	2907.8482552503124	3.2909154258000863	0.6976423835184642	0.00107148050742557	-317402.6622125451	-490.2725256125768
632000	-317904.6754787332	-505.9527556507409	-317398.72272308246	877.0971503813234	209.28278621325302	371.9878047523323	4224.979664324462	3.2909154258000863	0.6976423835184642	0.0010100396890845892	-317398.72272308246	-495.2358241124235
633000	-317910.5937240486	-501.503574280094	-317409.0901497685	812.4770549645785	194.51170764623714	348.06194768247997	3007.0501770004757	3.2909154258000863	0.6976423835184642	0.0010577157603194147	-317409.0901497685	-491.08062165954203
634000	-317908.8998009553	-502.53761149624006	-317406.3621894591	831.3171231407046	202.50791348947865	353.02238409281864	3296.429737135245	3.2909154258000863	0.6976423835184642	0.001026071841844139	-317406.3621894591	-492.0531220133057
635000	-317907.7030815033	-503.5298053126503	-317404.17327619065	840.63727088967	207.06910157724337	369.74598284142274	3354.5452481094735	3.2909154258000863	0.6799640540114535	0.001011389652518881	-317404.17327619065	-493.0422376869889
636000	-317906.9613078471	-502.20506947613046	-317404.75623837096	804.349597379766	202.33484447255574	353.79600427315995	2710.279632604772	3.2909154258000863	0.6799640540114535	0.0010686375427074767	-317404.75623837096	-491.8757620203597
637000	-317912.6194159305	-503.9367297920666	-317408.68268613843	853.7876151395978	205.78519137303286	363.2684358625879	3898.262591891099	3.2909154258000863	0.6799640540114535	0.0010248941822396161	-317408.68268613843	-493.28569657742446
638000	-317908.08212114114	-501.52756541111376	-317406.55455573	836.5313590088676	199.33129681471246	355.7366264336618	3158.771504323936	3.2909154258000863	0.6799640540114535	0.0010596521751897383	-317406.55455573	-491.05356194288186
639000	-317916.3754531358	-501.34549863742984	-317415.0299544984	819.2394983979979	200.89444236891057	353.3592764175282	2867.2492033455455	3.2909154258000863	0.6799640540114535	0.0010367269145110706	-317415.0299544984	-490.99017556803375
640000	-317912.00724905665	-501.3806360897552	-317410.6266129669	830.5068313124931	192.82690117919907	353.3790173175628	2901.1941943611323	3.2909154258000863	0.6799640540114535	0.0010791282036360797	-317410.6266129669	-490.97349878035095
641000	-317905.895333484	-501.4930392758114	-317404.4022942082	789.4944682773452	191.0117699512478	350.63845986912435	3877.39116460889	3.2909154258000863	0.6799640540114535	0.0010861241711567406	-317404.4022942082	-490.78940626087257
642000	-317901.16032806836	-502.53893992611467	-317398.62138814223	840.72935443727	196.92229885697415	370.8969615103451	3161.036712775473	3.2909154258000863	0.6799640540114535	0.0010441920900361166	-317398.62138814223	-492.0789021670292
643000	-317910.62789166975	-506.8647618540921	-317403.76312981563	899.2232664319772	207.38561512882785	396.43668696818656	3860.4092803718427	3.2909154258000863	0.6799640540114535	9.659632477643257E-4	-317403.76312981563	-496.2826460968037
644000	-317916.93195350084	-508.5956429624842	-317408.33631053835	905.0528178793047	212.38368674833086	396.365651547313	3190.1434869467835	3.2909154258000863	0.707080325704763	9.411574965165922E-4	-317408.33631053835	-498.2302238184166
645000	-317911.5461922237	-506.33277226324134	-317405.2134199604	879.9150045972531	208.47098390850292	381.8989066558759	3805.8344583065787	3.2909154258000863	0.707080325704763	9.605844624829765E-4	-317405.2134199604	-495.77047273689845
646000	-317909.06660213677	-507.3405750536718	-317401.7260270831	903.4164380120703	210.83512734545678	385.129933301657	4212.995337582765	3.2909154258000863	0.707080325704763	9.600235431410732E-4	-317401.7260270831	-496.6772204464913
647000	-317913.7360608166	-507.3472576593209	-317406.3888031573	888.9625007066146	213.33887100619478	397.52451427950695	3104.4545351417664	3.228581556578411	0.7102415091090845	9.378458526423681E-4	-317406.3888031573	-497.0339332275516
648000	-317913.70607444295	-506.4660779556927	-317407.2399964873	884.937345166106	216.05153001635267	390.86080306423696	3336.756261888172	3.228581556578411	0.7102415091090845	9.605425867564436E-4	-317407.2399964873	-496.0567035647861
649000	-317914.15875213925	-507.46788428052736	-317406.6908678587	890.7209212255214	217.13608905315647	395.6746464612355	3836.7926905918976	3.212910188273278	0.7102415091090845	9.481530291657573E-4	-317406.6908678587	-496.9372356498569
650000	-317922.8170857691	-508.7411381591016	-317414.07594760996	914.9963033035565	216.50315081861828	391.96039111632433	4189.781990257302	3.212910188273278	0.7102415091090845	9.302957067474687E-4	-317414.07594760996	-498.14147202457673
651000	-317921.004378879	-510.8480987778859	-317410.1562801011	913.2211065681348	219.34668619575788	408.06041623939456	4943.799864770917	3.215670750098265	0.7181448505617802	9.225770469614914E-4	-317410.1562801011	-500.0903194233844
652000	-317920.3672827738	-510.3119491902022	-317410.05533358356	927.4579407398963	223.01689025672394	404.30370147286726	4606.536529550637	3.215670750098265	0.7181448505617802	9.018210447402197E-4	-317410.05533358356	-499.64755985112134
653000	-317920.74729038926	-507.38595599341573	-317413.3613343958	909.5629113501102	215.9448723491915	398.15863539320947	3413.641990107837	3.215670750098265	0.7181448505617802	9.529197039279039E-4	-317413.3613343958	-496.9662037017618
654000	-317925.05320275854	-507.5495645693334	-317417.5036381892	871.7048460937222	211.71520224760644	378.0989784634933	4367.8723222193075	3.2994952466241987	0.7181448505617802	9.537567565693653E-4	-317417.5036381892	-496.8537259734875
655000	-317922.8253278814	-510.64176663476786	-317412.1835612466	900.6076861139113	216.9924200877363	387.27995418628905	5186.002864212685	3.2994952466241987	0.7181448505617802	9.550067379404304E-4	-317412.1835612466	-499.7729323866389
656000	-317921.08496333583	-507.8925730911701	-317413.1923902447	911.2653652127027	221.29364787704995	390.2998756620343	4195.313796783346	3.2994952466241987	0.7181448505617802	9.411079946309736E-4	-317413.1923902447	-497.25037979324065
657000	-317920.14387729863	-506.8632688843721	-317413.28060841426	876.4780858315034	216.52825740114542	390.6287805616067	4073.6187125773154	3.2994952466241987	0.7181448505617802	9.649454582572039E-4	-317413.28060841426	-496.2255233119995
658000	-317921.6251325715	-505.97184947432424	-317415.6532830972	885.8285642716123	214.2927612672684	379.49824006270046	3581.8600024706684	3.2994952466241987	0.7181448505617802	9.680342210421671E-4	-317415.6532830972	-495.4595607392931
659000	-317915.80721977464	-504.46680130768823	-317411.34041846695	887.3528251329227	209.14625464189524	366.81273204911446	3237.709360231435	3.2719717208985726	0.6671578365087385	0.0010068354744514178	-317411.34041846695	-494.0256609919447
660000	-317908.96920976456	-506.529675256927	-317402.43953450763	879.2415946934849	213.3782961728481	379.5248972888694	2859.2390081371123	3.2719717208985726	0.6825911402496833	0.001001269116078865	-317402.43953450763	-496.2183838937565
661000	-317918.34830046043	-506.2733553551312	-317412.0749451053	890.9796591902433	213.9125334938081	395.5785771923198	3397.010594274076	3.29249545625045	0.6825911402496833	9.563698896723837E-4	-317412.0749451053	-495.828549259245
662000	-317924.6967180511	-508.2309509939958	-317416.4657670571	876.9970443967252	214.06168764247334	387.9390986238961	2746.0792382419086	3.29249545625045	0.6825911402496833	9.615583360859457E-4	-317416.4657670571	-497.9934614654429
663000	-317914.4793711554	-506.9312664793002	-317407.54810467607	872.2302310168413	211.59248607673018	385.12630645615025	4136.837308789624	3.29249545625045	0.6825911402496833	9.674565925487724E-4	-317407.54810467607	-496.2779103389947
664000	-317919.6624014198	-508.3695260939572	-317411.29287532583	899.8017624603453	219.81221063396706	398.45867789950574	3574.877213365259	3.29249545625045	0.6825911402496833	9.289039544145925E-4	-317411.29287532583	-497.9027952690007
665000	-317932.27714414755	-511.8259544855557	-317420.451189662	905.8973864119195	216.47961523572323	398.7628150420717	5480.335851555109	3.29249545625045	0.6825911402496833	9.51294756475541E-4	-317420.451189662	-500.90819328983935
666000	-317910.13542407285	-506.23584549171153	-317403.89957858116	876.465364799997	214.51426206404096	385.89314672375906	3767.119923743204	3.29249545625045	0.6825911402496833	9.792450276006005E-4	-317403.89957858116	-495.6640109117661
667000	-317917.99290081585	-511.04886422744283	-317406.9440365884	954.0013138100198	227.46426240226674	411.779130151927	4479.720698442449	3.29249545625045	0.6825911402496833	9.006929467758321E-4	-317406.9440365884	-500.38731365856086
668000	-317912.4284155248	-507.27901069413014	-317405.14940483065	902.3510861904996	217.77668755968654	392.6952448687541	3730.2698578766963	3.260658870954207	0.6825911402496833	9.657414677594602E-4	-317405.14940483065	-496.7417561950977
669000	-317920.0045194045	-506.8772407898825	-317413.1272786146	885.359706909008	215.63998356635102	387.95596568097227	4092.6855809383133	3.260658870954207	0.6825911402496833	9.689993529082707E-4	-317413.1272786146	-496.2439010811115
670000	-317921.5356003796	-507.0463554246363	-317414.48924495495	911.8041357241905	217.37973212363522	391.3555275524844	3810.270252321717	3.260658870954207	0.6825911402496833	9.371140460837838E-4	-317414.48924495495	-496.5179425008293
671000	-317915.305444707	-506.80668757516065	-317408.4987571318	870.1657153093205	216.77800053795355	382.68811202373274	4188.559401501289	3.260658870954207	0.6825911402496833	9.708524125095116E-4	-317408.4987571318	-496.14828377704015
672000	-317913.244666685	-506.92914974224186	-317406.31551694276	910.9568149404071	212.8290646725677	398.151711969495	3746.407595690799	3.260658870954207	0.6825911402496833	9.642430372718454E-4	-317406.31551694276	-496.3891296550492
673000	-317916.2285356726	-504.0979485680883	-317412.1305871045	877.0406497696355	202.30259484179913	379.2720148482639	3589.8902300147665	3.260658870954207	0.6825911402496833	0.0010090120598918553	-317412.1305871045	-493.55526600422166
674000	-317909.9345191067	-505.6779505593842	-317404.25656854734	886.1556649956372	212.30869892317838	380.8128006567641	3429.200503867688	3.268483905773263	0.6825911402496833	9.658618065999781E-4	-317404.25656854734	-495.2220471340647
675000	-317909.56770226464	-507.8613911184548	-317401.7063111462	895.7398363160044	215.90877992179563	395.870591510895	3723.57783660719	3.268483905773263	0.6824626411197315	9.425969226160074E-4	-317401.7063111462	-497.347487505966
676000	-317904.77379583317	-506.6070225414282	-317398.16677329177	902.0312776108528	209.48903345750196	394.84132190183925	3982.943986684654	3.268483905773263	0.6824626411197315	9.662837143101099E-4	-317398.16677329177	-496.00098873158856
677000	-317912.2885711726	-505.7931483222303	-317406.4954228504	888.8888905670109	207.59382843269793	388.65245307903353	3495.352731866658	3.268483905773263	0.6824626411197315	9.689077001087061E-4	-317406.4954228504	-495.3149923039059
678000	-317917.45488679706	-511.3501543683685	-317406.1047324287	960.4056289476138	234.54581412155878	424.04376073988857	3567.6631140958934	3.268483905773263	0.6915466035056194	8.92693506971295E-4	-317406.1047324287	-500.9333660538897
679000	-317914.9246930947	-508.2291651137046	-317406.695527981	904.8098732195049	216.3228022576892	394.99353662732324	4192.887743125042	3.268483905773263	0.6915466035056194	9.539027766592835E-4	-317406.695527981	-497.58464570233986
680000	-317912.0246756339	-506.3207673313524	-317405.70390830253	892.519771499362	216.60154302084067	387.79776074740374	3439.1133284717234	3.268483905773263	0.6915466035056194	9.499091246861776E-4	-317405.70390830253	-495.87861517232267
681000	-317915.07554942626	-511.378932420374	-317403.69661700586	955.9124114551123	234.38951207002407	415.4244141683707	3216.0277872730303	3.268483905773263	0.6915466035056194	9.045433372277971E-4	-317403.69661700586	-501.05273416900985
682000	-317910.798441925	-506.2018343828396	-317404.5966075422	875.17122162864	217.36839461381743	390.33927299982395	3146.186593488209	3.268483905773263	0.6915466035056194	9.83535582545672E-4	-317404.5966075422	-495.8139520533788
683000	-317912.042453736	-504.9713287626207	-317407.0711249734	865.959104064603	213.81913154041962	381.4142993945887	3649.871402746261	3.268483905773263	0.6915466035056194	9.82377644271165E-4	-317407.0711249734	-494.4361224514608
684000	-317912.3245222974	-504.8135754866534	-317407.51094681077	855.3875844368144	210.9610152779668	368.16845187583135	2995.5046894959805	3.252785327755209	0.6915466035056194	0.001019557653527591	-317407.51094681077	-494.44421229524266
685000	-317905.6131499013	-504.075513226707	-317401.53763667465	844.5725093455846	209.19337217229315	372.7004966042718	3833.7196696644537	3.252785327755209	0.6835616216533152	0.0010109642931328989	-317401.53763667465	-493.4678830218623
686000	-317909.43827177444	-505.73829244259974	-317403.69997933187	895.5208154429049	211.60971389120456	379.4930382938013	3249.8189429605104	3.2691656355014236	0.6835616216533152	9.782135608883149E-4	-317403.69997933187	-495.32318915562064
687000	-317902.32237675495	-502.3696457600866	-317399.95273099485	835.9528313749279	199.82545350374	356.2913394069667	3514.800153405002	3.2691656355014236	0.6835616216533152	0.0010235857144613445	-317399.95273099485	-491.8308652466166
688000	-317909.164241151	-504.5736023293513	-317404.59063882165	857.4548054304004	211.05656896529254	373.21072304331256	3366.664876816432	3.2691656355014236	0.6835616216533152	9.955737111767243E-4	-317404.59063882165	-494.10560214353086
689000	-317913.4401226826	-505.43601041500426	-317408.0041122676	860.1234511791133	209.1009274078067	364.6236944908464	4246.615524997381	3.2691656355014236	0.6835616216533152	0.0010151841839511457	-317408.0041122676	-494.71632382876646
690000	-317920.2436754143	-503.4765022602635	-317416.76717315405	815.4991140089273	205.68236902524745	354.93164322190404	2604.8107619934094	3.2691656355014236	0.6835616216533152	0.0010409238857530519	-317416.76717315405	-493.22056436466863
691000	-317919.2398403135	-507.0424733872577	-317412.19736692624	895.5623231127622	223.71224584169718	390.45882772443355	3480.306142944748	3.2691656355014236	0.6819833544621877	9.571246084167382E-4	-317412.19736692624	-496.580621770655
692000	-317911.5835482084	-504.5719786865395	-317407.01156952186	857.449379559281	214.5824729782526	374.5240701243806	3570.2050648653767	3.2691656355014236	0.6819833544621877	9.91761764907105E-4	-317407.01156952186	-494.04911047958814
693000	-317915.40920310625	-502.1538631570954	-317413.25533994916	815.4283118823212	205.74737044287866	359.4063699474309	3556.087761685665	3.2691656355014236	0.6819833544621877	0.001042661164518708	-317413.25533994916	-491.5849583720149
694000	-317907.9171701804	-503.2451694999332	-317404.67200068047	829.6051652115972	203.51400749034568	368.5282252964402	3021.602481494323	3.2691656355014236	0.6819833544621877	0.0010291409562951906	-317404.67200068047	-492.8521771858843
695000	-317909.8300067622	-502.01720338054963	-317407.81280338165	822.2994775144331	201.04361066778185	362.32532071315467	3536.469375047686	3.2691656355014236	0.6819833544621877	0.0010421965010310014	-317407.81280338165	-491.45427602045
696000	-317915.308467006	-500.01435137679414	-317415.2941156292	790.8624292953238	195.15835263775472	352.5611409275717	3172.0329228251217	3.2691656355014236	0.6819833544621877	0.001099010123509203	-317415.2941156292	-489.5071538533728
697000	-317922.5193576343	-504.06503516631597	-317418.45432246797	867.6847275958629	201.63077735415402	372.67603014265273	3035.326857374266	3.2691656355014236	0.6819833544621877	0.0010125693777937965	-317418.45432246797	-493.6837282267041
698000	-317912.95653449424	-506.48803413590616	-317406.46850035834	883.7402658427736	210.01196851520905	389.134848968826	2956.5945651669253	3.2691656355014236	0.6819833544621877	9.659259848318714E-4	-317406.46850035834	-496.18012018415953
699000	-317912.84717083396	-504.4604462832045	-317408.38672455074	841.6784375400525	210.4575446813679	378.4862919327976	3863.639765512671	3.2691656355014236	0.6819833544621877	0.001011272210259628	-317408.38672455074	-493.83912938070887
700000	-317910.4667419125	-504.84932948745393	-317405.617412425	872.5611757034163	212.10974586043488	382.1097684166309	3857.952845289797	3.2691656355014236	0.6819833544621877	0.0010034810117078756	-317405.617412425	-494.2372120356647
701000	-317906.0718817309	-506.0523047908557	-317400.01957694005	876.2677766303974	218.3442690973049	387.56793181708787	3455.4273924616873	3.2691656355014236	0.6819833544621877	9.84629273885693E-4	-317400.01957694005	-495.5693239798933
702000	-317905.3505009229	-507.70817881168705	-317397.6423221112	855.1626526776241	214.07869810862408	377.60465296655485	4804.639363023042	3.2691656355014236	0.6819833544621877	0.0010051952730685669	-317397.6423221112	-496.8749109145993
703000	-317907.0868301127	-507.21169721203825	-317399.87513290066	902.667392491453	223.1017295175914	393.1506346418888	3584.045176946276	3.2691656355014236	0.6768586949238116	9.365274484460906E-4	-317399.87513290066	-496.74220678234116
704000	-317911.30396285653	-506.5691461563822	-317404.73481670016	920.8146616855344	220.736687162069	390.83691533754916	3482.8545546248565	3.2691656355014236	0.6768586949238116	9.588210870288081E-4	-317404.73481670016	-496.104793433997
705000	-317906.54365958227	-504.2237442746689	-317402.3199153076	850.7724533298173	211.56940213974949	374.6052981731906	3544.0092070689934	3.2691656355014236	0.6768586949238116	0.001025187953512312	-317402.3199153076	-493.67512526527935
706000	-317912.0567956889	-505.29640872462363	-317406.7603869643	851.620716347975	214.60168316563522	375.5376525056822	3735.0154215463663	3.2691656355014236	0.6768586949238116	9.85542399236491E-4	-317406.7603869643	-494.7346960942553
707000	-317900.46083792276	-504.50423397507205	-317395.9566039477	869.2441325049919	208.6151140342059	371.80081212405474	3691.263598241999	3.2691656355014236	0.6768586949238116	9.960378323938136E-4	-317395.9566039477	-493.9437219443673
708000	-317912.6778447292	-505.1600797407884	-317407.5177649884	882.7441750368878	210.8168886723166	378.1340605089767	4032.982371332207	3.2691656355014236	0.6768586949238116	9.956016278068421E-4	-317407.5177649884	-494.51146800139094
709000	-317901.8483904331	-503.4281686186841	-317398.4202218144	853.9007137929652	205.62990375850438	371.6462837901632	3076.0875275906656	3.2691656355014236	0.6853543498097208	0.001018928441221244	-317398.4202218144	-493.02726805334396
710000	-317919.7500206357	-507.727856938322	-317412.0221636974	909.3053647966143	216.99978074216432	385.48779830667365	3111.0175991203682	3.2691656355014236	0.6852808571466611	9.484979146035304E-4	-317412.0221636974	-497.3872206629742
711000	-317912.68737920065	-507.74358105010407	-317404.9437981506	923.4102984160056	218.49100434422712	388.7610361439689	3514.695657841593	3.2612963000766833	0.6852808571466611	9.719900469459724E-4	-317404.9437981506	-497.2591929938404
712000	-317906.11969065806	-502.9051524005427	-317403.2145382575	859.1278117034423	201.85416902291186	357.7174739816933	3792.723418014921	3.2727160241825697	0.6852808571466611	0.0010384839263483192	-317403.2145382575	-492.27462062929663
713000	-317903.38105480594	-506.15179892245106	-317397.2292558835	893.8771211531683	211.33239742432553	384.15020184287516	3017.370756592154	3.2727160241825697	0.6852808571466611	9.747558644189043E-4	-317397.2292558835	-495.81323250527936
714000	-317903.9122734293	-503.8263700848321	-317400.08590334444	855.6001078647387	203.37270429443979	364.47342113531715	3801.729676313266	3.2727160241825697	0.6852808571466611	0.0010244228103915218	-317400.08590334444	-493.20708543923195
715000	-317907.2239532959	-503.6685394560413	-317403.5554138399	856.0063073971788	208.0734293911933	362.7120033202283	3643.8301451849643	3.2727160241825697	0.6852808571466611	0.0010095868430457084	-317403.5554138399	-493.1062491734393
716000	-317909.71465494885	-509.27997352752374	-317400.4346814213	931.5839423340481	225.76837326968715	393.55769352481894	4373.821040497138	3.2727160241825697	0.6852808571466611	9.154754409612883E-4	-317400.4346814213	-498.6328367671169
717000	-317908.7575852775	-507.26749323024416	-317401.49009204726	897.0249654180468	217.86919216320535	388.17296388654677	4036.954666804576	3.2727160241825697	0.6852808571466611	9.782702251182654E-4	-317401.49009204726	-496.63422674635797
718000	-317906.57966893195	-506.0910351245423	-317400.4886338074	880.0101077099868	213.0551004590438	385.5603954978897	3695.9795791241036	3.2727160241825697	0.6852808571466611	9.665623072352932E-4	-317400.4886338074	-495.55804176816326
719000	-317907.2724847674	-506.91166267281386	-317400.3608220946	907.2210544891061	214.35448309613327	384.29566331192245	3978.276610029102	3.2727160241825697	0.6852808571466611	9.774733119939346E-4	-317400.3608220946	-496.2938522206884
720000	-317917.1884392078	-507.7658691947987	-317409.422570013	934.7522243387969	214.75047814211132	393.77600616443004	4388.587779885216	3.2727160241825697	0.6852808571466611	9.555985175030474E-4	-317409.422570013	-497.07251048439076
721000	-317913.1645853311	-507.1021048703509	-317406.06248046074	929.0088815336793	217.45078518606857	388.84921477208474	3720.7201297210295	3.2727160241825697	0.6852808571466611	9.623926556411396E-4	-317406.06248046074	-496.5667588208486
722000	-317916.5693424971	-510.1373342348005	-317406.4320082623	941.7826302996423	224.66025479001794	413.0060108145382	3561.421712072138	3.2727160241825697	0.6902910688772461	8.961749495127138E-4	-317406.4320082623	-499.71696125824377
723000	-317905.90148948494	-508.2369466688853	-317397.66454281606	926.2725116191921	220.95894452171646	401.5169856800051	3838.959965690037	3.2727160241825697	0.6921143500416403	9.437677867041016E-4	-317397.66454281606	-497.6898392268946
724000	-317901.38375565084	-504.0599048113718	-317397.32385083946	868.4789528997545	205.9471916637976	370.0600932192354	3750.6736436437845	3.2727160241825697	0.6896708762671274	0.0010010244170701023	-317397.32385083946	-493.47722321217094
725000	-317917.75942632003	-507.5085957227797	-317410.25083059724	888.1667522610164	210.89619861517966	394.5745255572962	2911.7410334639058	3.237154848230222	0.6896708762671274	9.636088091528505E-4	-317410.25083059724	-497.22933922029756
